UPCMasterId,UPC,UPCName,ASINMasterId,ASIN,ASIN_Name
200294,12000183959,Pure Leaf Herbals Iced Tea Mango Hibiscus 18.5oz Bottles 12 Count,122795,B07KKXQN7Z,Pure Leaf Herbals Iced Tea Mango Hibiscus 18.5oz Bottles 12 Count
200374,28400227506,Nut Harvest Cashews Spicy 8 Count,122805,B07L743PRH,Nut Harvest Cashews Spicy 8 Count
200328,21000042630,Kraft Dinners Jambalaya Velveeta Cheesy Skillets 14.3 Ounce,122719,B00DVXV2PU,Kraft Dinners Jambalaya Velveeta Cheesy Skillets 14.3 Ounce
85895,1121000250,Tabasco Buffalo Style Hot Sauce  5 fl oz,123024,B0053809FU,Tabasco Brand Hot Pepper Sauce - Buffalo Wing Style 5 Oz
200416,41200008243,O-Ke-Doke Buttery Artificial Flavored Popcorn 8 Ounce,122842,B00DNNCIM4,O-Ke-Doke Buttery Artificial Flavored Popcorn 8 Ounce
200514,723722479526,Classical Potpourri,102629,B000005FWN,Classical Potpourri
11176,5010040596,Banquet Homestyle Bakes Creamy Chicken & Biscuits 35.6 OZ BOX,122958,B003LHNRPE,"Banquet Homestyle Bakes Creamy Chicken & Biscuits, 35.6 Ounce"
200320,20735092897,Turkey Hill Raspberry Tea 64 Ounce,122680,B003M0E3GC,Turkey Hill Raspberry Tea 64 Ounce
200526,73510800095,Stella D'Oro Chocolate Margherite Cookies 12 Ounce,122749,B00AERQKHQ,Stella D'Oro Chocolate Margherite Cookies 12 Ounce
200463,48564001187,Guerrero Fried Pork Rinds 5 Ounce,122833,B008RX8AE0,Guerrero Fried Pork Rinds 5 Ounce
200296,12000183973,Pure Leaf Tea House Collection Herbal Iced Tea Hibiscus Passion Fruit & Pineapple 14oz Bottles 8 Count,122950,B07KL3K3JY,Pure Leaf Tea House Collection Herbal Iced Tea Hibiscus Passion Fruit & Pineapple 14oz Bottles 8 Count
200391,30000566787,Quaker Kids Organic Whole Grain Bites Blueberry 25 Count,122939,B07L6W4RY1,Quaker Kids Organic Whole Grain Bites Blueberry 25 Count
200391,30000566787,Quaker Kids Organic Whole Grain Bites Blueberry 25 Count,122603,B07KQYRYF3,Quaker Kids Organic Whole Grain Bites Blueberry 1.05oz Pouches 30 Count
200391,30000566787,Quaker Kids Organic Whole Grain Bites Blueberry 25 Count,123504,B07LDL89ZH,"Quaker Kids Organic Whole Grain Bites, Blueberry, 1.05oz Pouches, 5 Pouches"
200541,77975099896,Snyder's Of Hanover Dipped in Hershey's Milk Chocolate Pretzel Dips 6 Ounce,15339,B00DVXYD7E,"Snyder's Of Hanover Dipped in Hershey's Milk Chocolate Pretzel Dips, 6 Ounc"
200441,41460301399,Pioneer Brand Original Biscuit Baking Mix 40 Ounce,122931,B007WIMU6A,Pioneer Brand Original Biscuit Baking Mix 40 Ounce
200432,41335349556,Ken's Steak House Lite Thousand Island Dressing 16 Ounce,122700,B008VSYIQ0,Ken's Steak House Lite Thousand Island Dressing 16 Ounce
200436,41390007064,Kikkoman Hot Sriracha Chili Sauce 10.6 Ounce,122803,B009EVOKRA,Kikkoman Hot Sriracha Chili Sauce 10.6 Ounce
200351,26800002532,American Beauty Ditalini 16 Ounce,122777,B003MZSF9S,American Beauty Ditalini 16 Ounce
200383,29000018471,Planters Salted Peanuts 10 Ounce,122924,B00B8BQIL0,Planters Salted Peanuts 10 Ounce
200545,80000505101,Starkist Ready-Made Tuna Salad Albacore Lunch to Go 3.8 Ounce,122829,B0052Y3DXU,Starkist Ready-Made Tuna Salad Albacore Lunch to Go 3.8 Ounce
200325,21000026760,Kraft Miracle Whip Light Dressing 22 Ounce,122816,B008VSZVKW,Kraft Miracle Whip Light Dressing 22 Ounce
200407,39400013921,Bush's Best Packed from Fresh Shelled Purple Hull Peas 15.8 Ounce,122832,B0042GZK7Q,Bush's Best Packed from Fresh Shelled Purple Hull Peas 15.8 Ounce
200490,70152400041,Del-Dixi Hamburger Slices Pickles 16 Ounce,122813,B00DVXT2C0,Del-Dixi Hamburger Slices Pickles 16 Ounce
200536,77600154532,Ace Of Diamonds In Sunflower Oil Mackerel Fillets 4.4 Ounce,122729,B0074F33Y4,Ace Of Diamonds In Sunflower Oil Mackerel Fillets 4.4 Ounce
200504,71740310254,Southern Biscuit Self-Rising Flour 5 Pound,122929,B00AL1K7DI,Southern Biscuit Self-Rising Flour 5 Pound
135089,2300036207,SNYDR LITTLES PRETZELS 14 OZ,122966,B00DNNDU7Q,"Snyder Of Berlin Littles Pretzels, 14 Ounce"
200349,26800002082,American Beauty Elbow Macaroni 24 Ounce,122724,B003N3P2EK,American Beauty Elbow Macaroni 24 Ounce
200311,15800030546,C&H Light Organic Agave Nectar 23.5 Ounce,122781,B00DVXSI3E,C&H Light Organic Agave Nectar 23.5 Ounce
200402,36374020030,Bufalo Jalapeno Very Hot Mexican Hot Sauce 5.3 Ounce,122899,B000M0IKYQ,Bufalo Jalapeno Very Hot Mexican Hot Sauce 5.3 Ounce
200434,41358501245,Sweet Sue Chicken & Dumplings 48 Ounce,122735,B00DVXZ2BK,Sweet Sue Chicken & Dumplings 48 Ounce
200302,13409515624,Sweet Baby Ray's Creamy Buffalo Wing Dipping Sauce 12 Ounce,122923,B0054OAYJE,Sweet Baby Ray's Creamy Buffalo Wing Dipping Sauce 12 Ounce
178798,41335329558,KENS LITE BALSAMIC VINAIGRTTE 16FO,119619,B007Z5GEEE,KENS LITE BALSAMIC VINAIGRTTE 16FO
200316,20700008182,Red Rose Simply Indulgent Cinnamon Bun Black Single Serve Tea 2.18 Ounce,122675,B00BLP9LLW,Red Rose Simply Indulgent Cinnamon Bun Black Single Serve Tea 2.18 Ounce
200519,72400007309,Polaner All Fruit Peach Fruit Spread W/Fiber 10 Ounce,122681,B00BQH93JA,Polaner All Fruit Peach Fruit Spread W/Fiber 10 Ounce
200336,222651750008,Refurbished Toshiba SD-K740 Progressive Scan DVD Player,102677,B000GEA3RK,Refurbished Toshiba SD-K740 Progressive Scan DVD Player
200440,41390042225,Kikkoman Kung Pao Chicken Seasoning Mix 1 Ounce,122888,B008XDNATY,Kikkoman Kung Pao Chicken Seasoning Mix 1 Ounce
200419,41262281479,Wise Salt & Vinegar Potato Chips 8.75 Ounce,122839,B00DVXZFM6,Wise Salt & Vinegar Potato Chips 8.75 Ounce
200530,74323732962,Sweet Baked Goods Principe Sandwich 36 Ct Marinela Cookies 12.7 Ounce,122770,B00DNNBOJC,Sweet Baked Goods Principe Sandwich 36 Ct Marinela Cookies 12.7 Ounce
200295,12000183966,Pure Leaf Herbals Iced Tea Peach Hibiscus 18.5oz Bottles 12 Count,122807,B07KL4P4RH,Pure Leaf Herbals Iced Tea Peach Hibiscus 18.5oz Bottles 12 Count
200330,21000042654,Kraft Dinners Ultimate Cheeseburger Mac Made with 2 Milk Cheese Velveeta Cheesy Skillets 11.5 Ounce,122940,B00B8BOORU,Kraft Dinners Ultimate Cheeseburger Mac Made with 2 Milk Cheese Velveeta Cheesy Skillets 11.5 Ounce
200332,21000043163,Kraft Dinners Chili Cornbread Velveeta Cheesy Casseroles 11.1 Ounce,122866,B00B8BPAQO,Kraft Dinners Chili Cornbread Velveeta Cheesy Casseroles 11.1 Ounce
92433,83522801132,"Bakery on Main Soft and Chewy Non-GMO Gluten Free Granola Bars, Apple Cinnamon, 5 Count",102666,B005M4G5AI,"Bakery on Main Soft and Chewy Non-GMO Gluten Free Granola Bars, Apple Cinnamon, 5 Count"
199752,5200004345,Gatorade G Zero Sugar Berry 12 Fluid Oun,123074,B07MT7C2YD,Gatorade Zero Sugar Thirst Quencher Berry 12 Ounce 24 Count
200466,49000054668,Mello Yello Citrus Soda 24 Ounce,122845,B006BD6HKW,Mello Yello Citrus Soda 24 Ounce
200321,20735092903,Turkey Hill Peach Tea 64 Ounce,122790,B004N1R5GY,Turkey Hill Peach Tea 64 Ounce
200523,73391200205,Lou Ana Pure Canola Oil 24 Ounce,122878,B008VT0CVO,Lou Ana Pure Canola Oil 24 Ounce
200326,21000039395,Kraft Homestyle Hearty Four Cheese Macaroni & Cheese Microwave Dinner 3.9 oz,122677,B008KOEJDM,Kraft Homestyle Hearty Four Cheese Macaroni & Cheese Microwave Dinner 3.9 oz
200410,40100751365,Fleischmann's Italian Herb Simply Homemade No Knead Bread Mix 14 Ounce,122689,B008N06K62,Fleischmann's Italian Herb Simply Homemade No Knead Bread Mix 14 Ounce
200334,21000043248,Kraft Dinners Chicken Pot Pie Velveeta Cheesy Casseroles 10.5 Ounce,122772,B00DVXUZXK,Kraft Dinners Chicken Pot Pie Velveeta Cheesy Casseroles 10.5 Ounce
200448,44000007508,Nabisco Newtons Fig Convenience Pack Cookies 8 Ounce,122861,B0051OPHMG,Nabisco Newtons Fig Convenience Pack Cookies 8 Ounce
191237,7294000006,Red Gold Tomato Sauce 8 oz,123043,B003JIMEBS,"Red Gold Tomato Sauce, 8 Ounce"
200292,12000181238,bubly Sparkling Water Blackberry 12oz Cans 12 Count,122938,B07MVSPPKB,bubly Sparkling Water Blackberry 12oz Cans 12 Count
200292,12000181238,bubly Sparkling Water Blackberry 12oz Cans 12 Count,122598,B07L4X1QKP,"bubly Sparkling Water, Blackberry, 12oz Cans, 12 Count"
200401,34700049465,Freshlike Tender Garden Peas 15 Ounce,122848,B0036BVK7C,Freshlike Tender Garden Peas 15 Ounce
200400,34700048666,Freshlike Cream Style Sweet Corn 15 Ounce,122906,B0036BTN7G,Freshlike Cream Style Sweet Corn 15 Ounce
200498,711403643175,Red Rock Deli Style Potato Chips Lime and Cracked Pepper 7oz Bag,122889,B07DL32WR6,Red Rock Deli Style Potato Chips Lime and Cracked Pepper 7oz Bag
200469,49200901052,Domino Amber Organic Agave Nectar 11.75 Ounce,122837,B008VSW1KK,Domino Amber Organic Agave Nectar 11.75 Ounce
198349,12000180606,Mtn Dew Amp Game Fuel Sparkling Juice Beverage Charged Tropical Strike 16 Fl Oz Can,122802,B07L64TH8C,Mountain Dew AMP Game Fuel Charged Tropical Strike 16 Ounce
200396,33400612825,Light 'N Fluffy Medium Egg Noodles 12 oz,122683,B00DVXVEB2,Light 'N Fluffy Medium Egg Noodles 12 oz
200479,53800303215,Lindsay Pimiento Stuffed Spanish Manzanilla Olives 21 Ounce,122914,B00DVXVKU2,Lindsay Pimiento Stuffed Spanish Manzanilla Olives 21 Ounce
200368,28400081047,Sabritas Habanero Limon Potato Chips 1.875 Ounce,122886,B00DVXXV4K,Sabritas Habanero Limon Potato Chips 1.875 Ounce
200443,41460411586,Pioneer Brand Enriched Yellow Corn Meal 5 Pound,122752,B007WIH0EW,Pioneer Brand Enriched Yellow Corn Meal 5 Pound
200452,44000031312,Nabisco Honey Maid Angry Birds Honey Multipack 12 ct Single Serve Grahams 12 Ounce,122826,B008XLI44W,Nabisco Honey Maid Angry Birds Honey Multipack 12 ct Single Serve Grahams 12 Ounce
200346,23000439304,Snyder Of Berlin Salt & Vinegar Flavored Potato Chips 10 Ounce,122857,B00DNND91S,Snyder Of Berlin Salt & Vinegar Flavored Potato Chips 10 Ounce
200547,80000513045,Starkist Tuna Creations Herb & Garlic Tuna 2.6 Ounce,122789,B00DUXN7YK,Starkist Tuna Creations Herb & Garlic Tuna 2.6 Ounce
200297,12000184253,Starbucks Iced Latte Vanilla 14oz Bottles 8 Count,122810,B07KLCKQYZ,Starbucks Iced Latte Vanilla 14oz Bottles 8 Count
200489,70152400010,Del-Dixi Dill Pickles 16 Ounce,122722,B00DVXT2JI,Del-Dixi Dill Pickles 16 Ounce
200487,612977111230,ROMANTICS,115242,B06WP7MMWR,Romantics
200373,28400227445,Nut Harvest Cashews Lightly Salted 24Ounce Jar 8 Count,122882,B07L6S7NHV,Nut Harvest Cashews Lightly Salted 24Ounce Jar 8 Count
200430,41335328599,Ken's Steak House Sun-Dried Tomato Vinaigrette Fat Free Dressing 16 Ounce,122751,B005J2TQUE,Ken's Steak House Sun-Dried Tomato Vinaigrette Fat Free Dressing 16 Ounce
76001,4900001693,Mello Yello Citrus Soda  24 ct; 12 fl oz,122996,B00DNN8HGK,"Mello Yello Citrus Soda, 12 Ounce"
17852,2540001105,Athenos Wh Wht Pta Ch,122997,B005TFGCLC,"Athenos Baked Whole Wheat Pita Chips, 9 Ounce"
200427,41335000716,Ken's Steak House Light Options Balsamic Vinaigrette Dressing 9 Ounce,122797,B0085B6S5W,Ken's Steak House Light Options Balsamic Vinaigrette Dressing 9 Ounce
178823,70920474410,"Swiss Miss Hot Cocoa Mix With Marshmallows, 19 Ounce",119640,B008XL2SSA,"Swiss Miss Hot Cocoa Mix With Marshmallows, 19 Ounce"
200327,21000039432,Kraft Homestyle Sharp Cheddar Sauce & Bacon Macaroni & Cheese Microwave Dinner 3.6 oz,122765,B008KOEJE6,Kraft Homestyle Sharp Cheddar Sauce & Bacon Macaroni & Cheese Microwave Dinner 3.6 oz
200461,46000431659,Old El Paso Stand 'n Stuff Soft Taco Dinner Kit 10.9 Ounce,122728,B00DVXWQKU,Old El Paso Stand 'n Stuff Soft Taco Dinner Kit 10.9 Ounce
200473,50100407377,Banquet Homestyle Bakes Pasta & Meatballs In Marinara Sauce 36.6 Ounce,122880,B003LHRUQ6,Banquet Homestyle Bakes Pasta & Meatballs In Marinara Sauce 36.6 Ounce
200540,77975034224,Snyder's Of Hanover Whole Grain Tortilla Chips 16 Ounce,122732,B00DVXYH0M,Snyder's Of Hanover Whole Grain Tortilla Chips 16 Ounce
178820,53800028217,"Lindsay California Ripe Pitted Large Olives, 6 Ounce",119638,B0035ZB7MW,"Lindsay California Ripe Pitted Large Olives, 6 Ounce"
200284,11600004138,Yellow Label Syrup 24 Ounce,122838,B005NO342O,Yellow Label Syrup 24 Ounce
200527,74323027822,Sweet Baked Goods Triki-Trakes Chocolate Chip Marinela Cookies 1.76 Ounce,122690,B00DNNBPAK,Sweet Baked Goods Triki-Trakes Chocolate Chip Marinela Cookies 1.76 Ounce
200343,23000393705,Snyder Of Berlin Barbecue Flavored Pork Rinds 3.75 Ounce,122903,B00DNNDFF8,Snyder Of Berlin Barbecue Flavored Pork Rinds 3.75 Ounce
200518,72400007255,Polaner All Fruit Cherry Fruit Spread with Fiber 10 Ounce,122780,B0005YMUXQ,Polaner All Fruit Cherry Fruit Spread with Fiber 10 Ounce
200522,73210001839,Star Grapeseed Oil 18 Ounce,122835,B00DVXYIRO,Star Grapeseed Oil 18 Ounce
200482,54100007353,Vlasic Deli Style Roasted Red Sweet Peppers 12 Ounce,122847,B00DVXZDNM,Vlasic Deli Style Roasted Red Sweet Peppers 12 Ounce
200425,41335000273,Ken's Steak House Chef's Reserve Italian W/Garlic & Asiago Cheese Dressing 9 Ounce,122727,B00DVXU490,Ken's Steak House Chef's Reserve Italian W/Garlic & Asiago Cheese Dressing 9 Ounce
200411,40100751372,Fleischmann's Multi-Grain Simply Homemade No Knead Bread Mix 14 Ounce,122822,B008N06KAI,Fleischmann's Multi-Grain Simply Homemade No Knead Bread Mix 14 Ounce
200380,28400612012,Sunchips Sunchips Veggie Chips Tomato Basil and Cheese 1.5 Ounce Pack of 64 96 Ounce,115384,B06WWN17GF,"Sunchips Sunchips Veggie Chips, Tomato, Basil, and Cheese, 1.5 Ounce (Pack of 64), 96 Ounce"
200450,44000019563,Nabisco Honey Maid Mini S'mores Grahams 10 Ounce,122933,B00408OO9Q,Nabisco Honey Maid Mini S'mores Grahams 10 Ounce
200371,28400156752,Munchies Munchies Peanut Canister Unsalted 16oz Canister 4 Count,122808,B07K5Q98JL,Munchies Munchies Peanut Canister Unsalted 16oz Canister 4 Count
200355,27000384442,Hunt's Hickory & Brown Sugar Barbecue Sauce 21.6 Ounce,122748,B000PC3A2I,Hunt's Hickory & Brown Sugar Barbecue Sauce 21.6 Ounce
200379,28400497916,Spitz Spicy Sunflower Seed 6-Ounce Pack of 12,115241,B0046H1OUI,"Spitz Spicy Sunflower Seed, 6-Ounce (Pack of 12)"
200397,34700044064,Freshlike Cut Green Beans 14.5 Ounce,122701,B002Q5A4N0,Freshlike Cut Green Beans 14.5 Ounce
200539,77975022344,Snyder's Of Hanover Hard Sourdough Honey Mustard & Onion Pretzel Pieces 3.5 Ounce,122713,B00DVXYF7C,Snyder's Of Hanover Hard Sourdough Honey Mustard & Onion Pretzel Pieces 3.5 Ounce
200442,41460311053,Pioneer Brand Complete Buttermilk Pancake & Waffle Mix 32 Ounce,122865,B007WILER6,Pioneer Brand Complete Buttermilk Pancake & Waffle Mix 32 Ounce
14429,2100003579,"Taco Bell Rice Mexican Style with Tomatoes, Onions & Peppers 8.8 OZ PKG",122978,B008VSXZ9G,"Taco Bell Home Originals Mexican Style Rice, 8.8 Ounce"
200605,39400016960,"Bush's Best Mild Sauce Chili Beans, 111 Ounce",123040,B00DVXSF82,"Bush's Best Mild Sauce Chili Beans, 111 Ounce"
200626,70490001030,"Honey Boy Red Salmon, 7.5 Ounce",123010,B009Z7FG4E,"Honey Boy Red Salmon, 7.5 Ounce"
200586,28400171816,"Simply Cheetos Crunchy, White Cheddar, 8.5 Ounce",123037,B07M7MMSM8,"Simply Cheetos Crunchy, White Cheddar, 8.5 Ounce"
200617,53800037912,"Lindsay California Pitted Ripe Colossal Olives, 5.75 Ounce",122988,B003V82K4M,"Lindsay California Pitted Ripe Colossal Olives, 5.75 Ounce"
200628,70490007070,"Honey Boy Hardwood Smoked Pink Salmon, 6 Ounce",123044,B00DVXTN8I,"Honey Boy Hardwood Smoked Pink Salmon, 6 Ounce"
200566,21000647002,"Kraft Miracle Whip Original Dressing, 128 Ounce",122970,B003M0Y1S2,"Kraft Miracle Whip Original Dressing, 128 Ounce"
200559,20700008175,"Red Rose Simply Indulgent Sweet Mint Black Single Serve Tea, 2.18 Ounce",123000,B00BLP9L6M,"Red Rose Simply Indulgent Sweet Mint Black Single Serve Tea, 2.18 Ounce"
200614,49508003120,"Pretzel Crisps Buffalo Wing Pretzel Crackers, 9.35 Ounce",122972,B00DVXX3Z2,"Pretzel Crisps Buffalo Wing Pretzel Crackers, 9.35 Ounce"
200589,28400194761,"Cheetos Bites, White Cheddar, 7.5ozÂ bag",123031,B07M66DP2F,"Cheetos Bites, White Cheddar, 7.5ozÂ bag"
200574,23000438451,"Snyder Of Berlin Cheese Flavored Popcorn, 6.5 Ounce",123041,B00DNNDXH8,"Snyder Of Berlin Cheese Flavored Popcorn, 6.5 Ounce"
200631,70900501686,"Dei Fratelli Italian Chopped W/Herbs & Olive Oil Tomatoes, 28 Ounce",123036,B003DHSDW4,"Dei Fratelli Italian Chopped W/Herbs & Olive Oil Tomatoes, 28 Ounce"
200557,12000509810,"Manzanita Sol Tamarindo Sol Tamarind Soda, 288 Ounce",123033,B00DNN8DR8,"Manzanita Sol Tamarindo Sol Tamarind Soda, 288 Ounce"
203662,12000181726,Pure Leaf Unsweetened 16.9oz Bottles 6 Count,123600,B07N27GNS8,Pure Leaf Unsweetened 16.9oz Bottles 6 Count
203662,12000181726,Pure Leaf Unsweetened 16.9oz Bottles 6 Count,123707,B07P611WZT,Starbucks Frappuccino Mocha Light 9.5OZ 15PK
200719,52000043174,Gatorade Zero Sugar Thirst Quencher Lemon-Lime 20 Ounce Bottles Pack of 8,122756,B07MVM3Y4M,Gatorade Zero Sugar Thirst Quencher Lemon-Lime 20 Ounce Bottles Pack of 8
198388,5200004318,Gatorade Zero Sugar Thirst Quencher Orange 20 Fl Oz 8 Count Bottles,123017,B07MVM6DYP,"Gatorade Zero Sugar Thirst Quencher, Orange, 20 Ounce Bottles (Pack of 8)"
202240,52000043198,Gatorade G Zero Thirst Quencher Glacier Cherry 20 Fl Oz 8 Count Bottles,123015,B07MVM3PLH,"Gatorade Zero Sugar Thirst Quencher, Glacier Cherry, 20 Ounce Bottles (Pack of 8)"
200629,70900208233,"Dei Fratelli Diced Seasoned Tomatoes, 28 Ounce",123001,B003DI0DB2,"Dei Fratelli Diced Seasoned Tomatoes, 28 Ounce"
200562,20735421154,"Turkey Hill Phillies Batterup Premium Ice Cream, 48 Ounce",122983,B00DVXZBRA,"Turkey Hill Phillies Batterup Premium Ice Cream, 48 Ounce"
200625,70152401017,"Clara Clark 1600 Series Bed sheet Set - Queen Size, Mocha",122967,B007IVZH84,"Clara Clark 1600 Series Bed sheet Set - Queen Size, Mocha"
200624,70152301409,"Best Maid Dill Relish, 12 Ounce",123011,B00DVXS80M,"Best Maid Dill Relish, 12 Ounce"
200604,39400010142,"Bush's Best Cut Green & Shelly Beans, 15 Ounce",122971,B0042BAOUO,"Bush's Best Cut Green & Shelly Beans, 15 Ounce"
200573,23000437959,"Snyder Of Berlin Kettle Cooked Classic Buffalo Wing Potato Chips, 8.5 Ounce",122975,B00DNNDZ6C,"Snyder Of Berlin Kettle Cooked Classic Buffalo Wing Potato Chips, 8.5 Ounce"
200621,54100173003,"Milwaukee's Kosher Baby Dill Pickles, 32 Ounce",123026,B002Q1NNQY,"Milwaukee's Kosher Baby Dill Pickles, 32 Ounce"
200627,70490007063,"Honey Boy In Brine Mackerel, 15 Ounce",122980,B00DNN6HFS,"Honey Boy In Brine Mackerel, 15 Ounce"
200585,28400171410,"Smartfood Popcorn, Sour Cream & Onion, 7oz bag",123003,B07M66FJ4V,"Smartfood Popcorn, Sour Cream & Onion, 7oz bag"
200635,72940112068,"Red Gold Tomato Paste, 6 Ounce",122979,B005WFYGQC,"Red Gold Tomato Paste, 6 Ounce"
200606,39400019220,"Bush's Best Sweet Mesquite Grillin' Beans, 21.5 Ounce",123038,B008VT11LY,"Bush's Best Sweet Mesquite Grillin' Beans, 21.5 Ounce"
200599,30000566336,"Quaker Gluten Free Oats, Old Fashioned",122976,B07KQNN1YL,"Quaker Gluten Free Oats, Old Fashioned"
200599,30000566336,"Quaker Gluten Free Oats, Old Fashioned",119280,B07FQ1LXCK,"Quaker Gluten Free Oats, Old Fashioned, 4 Count"
200599,30000566336,"Quaker Gluten Free Oats, Old Fashioned",119274,B07FQ1MF67,"Quaker Gluten Free, Quick Cook, 4 Count"
200599,30000566336,"Quaker Gluten Free Oats, Old Fashioned",119263,B07FMZLY2K,"Quaker Old Fashioned Oats, Gluten Free, 16 oz"
200633,72273453821,"S&W Premium 50% Less Sodium White Beans, 15 Ounce",122989,B0056QDPAK,"S&W Premium 50% Less Sodium White Beans, 15 Ounce"
200558,20700008168,"Red Rose Simply Indulgent Spiced Chai Black Single Serve Tea, 2.18 Ounce",123045,B00BLP9KPO,"Red Rose Simply Indulgent Spiced Chai Black Single Serve Tea, 2.18 Ounce"
200594,28400217279,"Smartfood Popcorn, Hot Buffalo, 7oz bag",123019,B07M66D1KK,"Smartfood Popcorn, Hot Buffalo, 7oz bag"
200603,37279563646,"Peloponnese Artichoke Spread, 3.5 Ounce",122962,B008GU2H20,"Peloponnese Artichoke Spread, 3.5 Ounce"
200600,30000566350,"Quaker Gluten Free, Steel Cut",119368,B07FPXP3HD,"Quaker Gluten Free, Steel Cut, 4 Count"
200600,30000566350,"Quaker Gluten Free, Steel Cut",122965,B07KQP6LMQ,"Quaker Gluten Free, Steel Cut"
200618,53800300320,"Lindsay Spanish Pimiento Stuffed Queen Olives, 10 Ounce",122993,B00DVXVGHO,"Lindsay Spanish Pimiento Stuffed Queen Olives, 10 Ounce"
200576,24000577478,"Del Monte Orchard Select Sliced Cling No Sugar Added in Water Peaches, 19 Ounce",122984,B004C4T83U,"Del Monte Orchard Select Sliced Cling No Sugar Added in Water Peaches, 19 Ounce"
200620,54100172907,"Milwaukee's Baby Dill Pickles, 32 Ounce",123020,B002Q1PAAG,"Milwaukee's Baby Dill Pickles, 32 Ounce"
200567,21100013219,"Double ""Q"" Pink Wild Alaskan Skinless & Boneless Salmon, 6 Ounce",122973,B00DVXT8I8,"Double ""Q"" Pink Wild Alaskan Skinless & Boneless Salmon, 6 Ounce"
200590,28400201834,"Red Rock Deli Potato Chips, Aged Cheddar & Dijon, 6.875oz bag",123004,B07MKQFD6T,"Red Rock Deli Potato Chips, Aged Cheddar & Dijon, 6.875oz bag"
200575,23000439366,"Snyder Of Berlin Open Pit Barbecue Flavored Potato Chips, 9.5 Ounce",123005,B00DNND8C8,"Snyder Of Berlin Open Pit Barbecue Flavored Potato Chips, 9.5 Ounce"
200623,70152300082,"Del-Dixi Sweet Relish, 12 Ounce",123023,B00DVXT27A,"Del-Dixi Sweet Relish, 12 Ounce"
200598,29000017801,"Planters Bold Snack Mix, 6.5 Ounce",122963,B008Y1XH02,"Planters Bold Snack Mix, 6.5 Ounce"
200591,28400204644,"Off the Eaten Path Veggie Puffs, Sour Cream & Onion, 4.5oz bag",122957,B07M9XJNSG,"Off the Eaten Path Veggie Puffs, Sour Cream & Onion, 4.5oz bag"
200587,28400177412,"Sun Puffs, Four Cheese, 6oz bag",122961,B07MH4B69Y,"Sun Puffs, Four Cheese, 6oz bag"
200588,28400186858,"Tostitos Restaurant Style Tortilla Chips, Lightly Salted, 13oz bag",122977,B07MKQDRJX,"Tostitos Restaurant Style Tortilla Chips, Lightly Salted, 13oz bag"
200583,28400157414,"Lay's Kettle Cooked Potatoes, Lightly Salted Jalapeno, 8oz bag",122982,B07M66DP2L,"Lay's Kettle Cooked Potatoes, Lightly Salted Jalapeno, 8oz bag"
200593,28400209755,"Ruffles Ridged Double Crunch Potato Chips, Hot Wing, 7.75oz bag",123526,B07LC7KFHL,Ruffles Ridged Double Crunch Hot Wing 7.75 Ounce Pack of 14
200593,28400209755,"Ruffles Ridged Double Crunch Potato Chips, Hot Wing, 7.75oz bag",122986,B07MKQDRKD,"Ruffles Ridged Double Crunch Potato Chips, Hot Wing, 7.75oz bag"
200555,12000181498,"Pure Leaf Herbals Iced Tea, Mango Hibiscus, 16.9oz Bottles, 6 Count",122960,B07MVT2PMB,"Pure Leaf Herbals Iced Tea, Mango Hibiscus, 16.9oz Bottles, 6 Count"
201412,13971001334,Bare Natural Banana Chips Multi Serve Variety Pack Gluten Free + Baked 2.7 Oz 6 Count,123449,B07HX8GX45,Bare Organic Banana Chips Simply Gluten Free + Baked Multi Serve Bag 2.7 Ounce 6 Count
201412,13971001334,Bare Natural Banana Chips Multi Serve Variety Pack Gluten Free + Baked 2.7 Oz 6 Count,25794,B014JUUHOA,"Bare Natural Banana Chips, Variety Pack, Gluten Free + Baked, 6 Count"
200592,28400204651,"Off the Eaten Path Veggie Puffs, Spicy Cheddar, 4.5oz bag",122987,B07M9XJLHK,"Off the Eaten Path Veggie Puffs, Spicy Cheddar, 4.5oz bag"
200592,28400204651,"Off the Eaten Path Veggie Puffs, Spicy Cheddar, 4.5oz bag",123508,B07LCG21RK,"Off The Eaten Path Veggie Puffs Spicy Cheddar, 4.5 Ounce (Pack of 12)"
201438,13971001631,Bare Natural Apple Chips Fuji & Reds Gluten Free + Baked Family Size Bag - 14 Oz 2 Count,56247,B01FUH51B0,"BARE NATURAL APPLE CHIPS, FUJI & REDS, GLUTEN FREE + BAKED, 14 OUNCE (2 COU"
201447,52000043662,Gatorade 26oz Stainless Steel Bottle,123488,B07N7WCM8F,Gatorade 26oz Stainless Steel Bottle
200707,73651117069,Mario Spanish Manzanilla Olives 5.75 Ounce,123064,B006RQ8DG4,Mario Spanish Manzanilla Olives 5.75 Ounce
201413,13971001358,Bare Natural Fruit Chips Single Serve Apple 1.4 OzBanana 1.3 OzCoconut 1.4 Oz Variety Pack Gluten Free + Baked6 Count,26257,B016B85BCQ,"Bare Fruit Natural Apple Chips Variety Pack, 7 Count"
201413,13971001358,Bare Natural Fruit Chips Single Serve Apple 1.4 OzBanana 1.3 OzCoconut 1.4 Oz Variety Pack Gluten Free + Baked6 Count,26232,B0168CU16Q,"Bare Fruit Natural Apple Chips Variety Pack, 24 Count"
