UPCMasterId	UPC	GTINNumber	UPCName	GTINName	SAPHierId	DefaultHierId	BU	PepsiBrand	SubBU	BrandSource	IsPepsiProduct	IsPepsiProductOld	IRIUPC	IRI_UPCName	IRI_Category	IRI_SubCategory	OLD_IRI_Category	OLD_IRI_SubCategory	ASIN	ASIN_Name	PlanningBrandName	PlanningBrandSAPId	BrandCategory	SAPSegmentName	ParentCompany	ParentCompanyName	ParentCompanyOld	Proc_UPCName	Proc_UPCName1	Proc_UPCName2	IsUPCFuzzy	IsUPCFuzzyOld	IsUPCFuzzyNew	ECom_Category	LineExtension	TradeMark	Manufacturer	IsUPCNew	Source	IsSaturatedFatCompliant	IsSodiumCompliant	KCal	SaturatedFatInGrams	SodiumInMg	CustomCategory	CustomProductGroup	InnovationClass	InnovationSubClass	GTINMasterId	IRICategoryId	CustomUSFLNASaltySnacksSize	CustomUSCount	CustomUSSizePerUnitOz	IsMdmFuzzy	IsSapFuzzy	CLASS_NM	SIZE_DSC	WMT_ItemID	COPA_PLNG_BRND_VAL	COPA_PLNG_BRND_NM	LastUpdatedUserId	Brd_Source	MDM_GTINNumber	MDM_GTINName	Created	NAN_Category	FiananceSubBU	FinanceBrand	FinanceSubBrand	ExcludeFlag	BrandMasterId	Hrzn_Pkg_Grp_Desc	Config_Qty	Harmonized_SubCategory	Level2_Harmonized_SubCategory	Level1_Harmonized_SubCategory
3411	3010094031	NULL	Kblr-Chips D Mini Rai	NULL	NULL	NULL	<UnAssigned>	<UnAssigned>	<UnAssigned>	<UnAssigned>	0	0	3010094031	KBLR CHPS DLX RNB MN 12CT 12 OZ	COOKIES	COOKIES	PEPSICO REVIEWS CATEGORIES US	COOKIES	NULL	NULL	NULL	NULL	NULL	NULL	KELLOGG CO	Kellogg Company	KELLOGG CO	KBLR CHPS DLX RNB MN 12CT 12 OZ	Kblr-Chips D Mini Rai	Kblr-Chips D Mini Rai	0	0	1	Other	NULL	NULL	KEEBLER	0	PeapodShare	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	740536	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	FirstIRIMtch	<UnAssigned>	NULL	NULL	2016-02-02 02:29:46.550	NULL	<UnAssigned>	<UnAssigned>	<UnAssigned>	0	-1	NULL	NULL	COOKIES	Extended Macrosnacks	TOTAL MACROSNACKS
3413	3010094052	NULL	Kblr-Fudge S Mini Org	NULL	NULL	NULL	<UnAssigned>	<UnAssigned>	<UnAssigned>	<UnAssigned>	0	0	3010094052	KBLR FDG STRP MN CKY 12CT 12 OZ	COOKIES	COOKIES	PEPSICO REVIEWS CATEGORIES US	COOKIES	NULL	NULL	NULL	NULL	NULL	NULL	KELLOGG CO	Kellogg Company	KELLOGG CO	KBLR FDG STRP MN CKY 12CT 12 OZ	Kblr-Fudge S Mini Org	Kblr-Fudge S Mini Org	0	0	1	Other	NULL	NULL	KEEBLER	0	PeapodShare	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	740477	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	FirstIRIMtch	<UnAssigned>	NULL	NULL	2016-02-02 02:29:46.550	NULL	<UnAssigned>	<UnAssigned>	<UnAssigned>	0	-1	NULL	NULL	COOKIES	Extended Macrosnacks	TOTAL MACROSNACKS
27	2200010503	NULL	5 Sugar Free Gum A Cooling Mint Cobalt - 3 pk 45 CT PKG	NULL	NULL	NULL	<UnAssigned>	<UnAssigned>	<UnAssigned>	<UnAssigned>	0	0	2200010503	WRGLY FIVE COBALT 3CT 45 CT	NON PEP CATEGORY	NON PEP CATEGORY	PEPSICO REVIEWS CATEGORIES US	GUM	NULL	NULL	NULL	NULL	NULL	NULL	MARS	NULL	MARS INC	WRGLY FIVE COBALT 3CT 45 CT	5 Sugar Free Gum A Cooling Mint Cobalt - 3 pk 45 CT PKG	5 Sugar Free Gum A Cooling Mint Cobalt - 3 pk 45 CT PKG	0	0	1	Other	NULL	NULL	WRIGLEY	0	ShiptShare	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	741971	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	FirstIRIMtch	<UnAssigned>	NULL	NULL	2016-02-02 02:29:46.550	NULL	<UnAssigned>	<UnAssigned>	<UnAssigned>	0	-1	NULL	NULL	NON PEP CATEGORY	NON PEP CATEGORY	NON PEP CATEGORY
2128	21908881267	NULL	Food Should Taste Good Tortilla Chips Sweet Potato All Natural 11 OZ BAG	NULL	NULL	NULL	<UnAssigned>	<UnAssigned>	<UnAssigned>	<UnAssigned>	0	0	0815506015511	WHOLESOME GOODNESS TORTILLA CHIP SWEET CHILI & OMEGA BAG 24 OZ 	SALTY SNACKS	TORTILLA CHIPS	SALTY SNACKS	TORTILLA CHIPS	NULL	NULL	NULL	NULL	NULL	NULL	WHOLESOME GOODNESS LLC	NULL	WHOLESOME GOODNESS LLC	Food Should Taste Good Tortilla Chips Sweet Potato All Natural 11 OZ BAG	Food Should Taste Good Tortilla Chips Sweet Potato All Natural 11 OZ BAG	Food Should Taste Good Tortilla Chips Sweet Potato All Natural 11 OZ BAG	1	1	0	Other	WHOLESOME GOODNESS	WHOLESOME GOODNESS	WHOLESOME GOODNESS LLC	0	PeapodShare	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	704272	3XL	1 CT	24.00	NULL	NULL	NULL	NULL	NULL	NULL	NULL	AdminMtch421	<UnAssigned>	NULL	NULL	2016-02-02 02:29:46.550	NULL	<UnAssigned>	<UnAssigned>	<UnAssigned>	0	-1	NULL	NULL	SALTY SNACKS	Savory Snacks	TOTAL MACROSNACKS
2134	2200016886	NULL	Freedent Gum Peppermint - 8 pk 40 CT PKG	NULL	NULL	NULL	<UnAssigned>	<UnAssigned>	<UnAssigned>	<UnAssigned>	0	0	0022000168861	FREEDENT PEPPERMINT NON STICK CHEWING GUM 40 CT 4 OZ 	PEPSICO REVIEWS CATEGORIES US	GUM	PEPSICO REVIEWS CATEGORIES US	GUM	NULL	NULL	NULL	NULL	NULL	NULL	MARS INC	NULL	MARS INC	FREEDENT PEPPERMINT NON STICK CHEWING GUM 40 CT 4 OZ 	Freedent Gum Peppermint - 8 pk 40 CT PKG	Freedent Gum Peppermint - 8 pk 40 CT PKG	0	0	1	Other	FREEDENT	FREEDENT	WILLIAM WRIGLEY JR. CO	0	ShiptShare	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	172087	N/A	40 CT	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	FirstIRIMtch	<UnAssigned>	NULL	NULL	2016-02-02 02:29:46.550	NULL	<UnAssigned>	<UnAssigned>	<UnAssigned>	0	-1	NULL	NULL	NON-PEP CATEGORIES	NON-PEP CATEGORIES	NON-PEP CATEGORIES
3403	7349012383	NULL	Kedem Van Tea Biscuit	NULL	NULL	NULL	<UnAssigned>	<UnAssigned>	<UnAssigned>	<UnAssigned>	0	0	0073490123831	KEDEM TEA COOKIE VANILLA 1 CT 4.2 OZ 	COOKIES	COOKIES	PEPSICO REVIEWS CATEGORIES US	COOKIES	NULL	NULL	NULL	NULL	NULL	NULL	KEDEM FOOD PRODUCTS	Kayco Usa	KEDEM FOOD PRODUCTS	KEDEM TEA COOKIE VANILLA 1 CT 4.2 OZ 	Kedem Van Tea Biscuit	Kedem Van Tea Biscuit	0	0	1	Other	KEDEM	KEDEM	KEDEM FOOD PRODUCTS	0	PeapodShare	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	229044	N/A	1 CT	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	FirstIRIMtch	<UnAssigned>	NULL	NULL	2016-02-02 02:29:46.550	NULL	<UnAssigned>	<UnAssigned>	<UnAssigned>	0	-1	NULL	NULL	COOKIES	Extended Macrosnacks	TOTAL MACROSNACKS
3404	7349012879	NULL	Kedem Sf Vanil Tea B	NULL	NULL	NULL	<UnAssigned>	<UnAssigned>	<UnAssigned>	<UnAssigned>	0	0	0073490128791	KEDEM TEA COOKIE VANILLA 1 CT 4.5 OZ 	COOKIES	COOKIES	PEPSICO REVIEWS CATEGORIES US	COOKIES	NULL	NULL	NULL	NULL	NULL	NULL	KEDEM FOOD PRODUCTS	KAYCO USA	KEDEM FOOD PRODUCTS	KEDEM TEA COOKIE VANILLA 1 CT 4.5 OZ 	Kedem Sf Vanil Tea B	Kedem Sf Vanil Tea B	0	0	1	Other	KEDEM	KEDEM	KEDEM FOOD PRODUCTS	0	PeapodShare	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	229048	N/A	1 CT	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	FirstIRIMtch	<UnAssigned>	NULL	NULL	2016-02-02 02:29:46.550	NULL	<UnAssigned>	<UnAssigned>	<UnAssigned>	0	-1	NULL	NULL	COOKIES	Extended Macrosnacks	TOTAL MACROSNACKS
2137	4900004327	0004900004327	Fresca Blk Cherry Cit	Fresca Blk Cherry Cit	NULL	NULL	<UnAssigned>	<UnAssigned>	<UnAssigned>	<UnAssigned>	0	0	4900004327	FRESCA BLACK CHERRY 12PK 12/12 FO	CARBONATED BEVERAGES	CARBONATED SOFT DRINKS	CARBONATED SOFT DRINKS	CARBONATED SOFT DRINKS	NULL	NULL	NULL	NULL	NULL	NULL	COCA COLA CO	Cocacola Company	COCA COLA CO	FRESCA BLACK CHERRY 12PK 12/12 FO	Fresca Blk Cherry Cit	Fresca Blk Cherry Cit	0	0	1	Other	NULL	NULL	COCA-COLA	0	PeapodShare	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	25641	743187	NULL	NULL	NULL	1	0	NULL	NULL	NULL	NULL	RUFFLES	FirstIRIMtch	<UnAssigned>	NULL	NULL	2016-02-02 02:29:46.550	NULL	<UnAssigned>	<UnAssigned>	<UnAssigned>	0	-1	NULL	NULL	CARBONATED SOFT DRINKS	Beverages RTD	PAB LRB
2146	2840000026	00028400000260	Fritos French Onion Dip (8.5 Oz)	Frito Lay French Onion Dip 8.50 Ounce Aluminum Can	NULL	NULL	FLNA	Dips	FLNA	Corporate	1	1	2840000026	FRITOS FRENCH ONION DIP 8.5 OZ	DIP/DIP MIXES - SS	SS DIPS	DIPS	SS DIPS	NULL	NULL	Dips	NULL	NULL	NULL	PEPSICO INC	Pepsico Inc	PEPSICO INC	FRITOS FRENCH ONION DIP 8.5 OZ	Frito Lay French Onion Dip 8.50 Ounce Can	Frito Lay French Onion Dip 8.50 Ounce Aluminum Can	0	0	1	Other	NULL	NULL	FRITO LAY	0	PeapodShare	0	0	189.37	2.99	686	NULL	NULL	NULL	NULL	16884	737768	NULL	NULL	NULL	0	0	UA-SALTY BAGGED/CANISTER SNACKS	8.5 OZ	15136628	C010	Baked Bars	FirstIRIMtch	Corporate	00028400000260	Frito Lay French Onion Dip 8.50 Ounce Can	2016-02-02 02:29:46.550	NULL	FLNA	Portfolio Marketing	Fritos	0	65	LCAN	24	DIPS	Savory Snacks	TOTAL MACROSNACKS
2145	2840007848	00028400078481	FRITO LAY MIXED NUTS DELUXE	Frito Lay Deluxe Mixed Nuts 2.75 Ounce Plastic Bag	NULL	NULL	FLNA	Nuts & Seeds	FLNA	Corporate	1	1	0028400078481	FRITO LAY DELUXE MIXED NUT SNACK NUT WHOLE 2.75 OZ 	SNACK NUTS/SEEDS/CORN NUTS	SNACK NUTS/SEEDS/CORN NUTS	PEPSICO REVIEWS CATEGORIES US	SNACK NUTS/SEEDS/CORN NUTS	NULL	NULL	Nuts & Seeds	NULL	NULL	NULL	PEPSICO INC	Pepsico Inc	PEPSICO INC	FRITO LAY DELUXE MIXED NUT SNACK NUT WHOLE 2.75 OZ 	Frito Lay Deluxe Mixed Nuts 2.75 Ounce Plastic Bag	Frito Lay Deluxe Mixed Nuts 2.75 Ounce Plastic Bag	0	0	1	Other	FRITO LAY	FRITO LAY	FRITO LAY	0	ShiptShare	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	17722	176890	N/A	1 CT	NULL	0	0	ON THE GO SNACK NUTS	2.75 OZ	19802782	NULL	NUTS & SEEDS	FirstIRIMtch	Corporate	00028400078481	Frito Lay Deluxe Mixed Nuts 2.75 Ounce Plastic Bag	2016-02-02 02:29:46.550	NULL	FLNA	Portfolio Marketing	FL VP/MP	0	88	3 OUNCE BAG	6	SNACK NUTS/SEEDS/CORN NUTS	Savory Snacks	TOTAL MACROSNACKS
2147	2840023824	00028400238243	Frito Lay Drt Cht Mx 20Ct (19.63 Oz)	Doritos & Cheetos Mix Variety Pack (3-0.875 Oz, 17-1 Oz) 19.625 Ounce 20 Count Plastic Bag	NULL	NULL	FLNA	FL VP/MP	FLNA	Corporate	1	1	2840023824	DORITO & CHEETO MIX 18CT 17.62 OZ	SALTY SNACKS	VARIETY MULTIPACK	SALTY SNACKS	VARIETY MULTIPACK	NULL	NULL	Frito Lay	NULL	To Go	NULL	PEPSICO INC	Pepsico Inc	PEPSICO INC	DORITO & CHEETO MIX 18CT 17.62 OZ	Doritos & Cheetos Mix Variety Pack (3-0.875 Oz, 17-1 Oz) 19.625 Ounce 20 Count Plastic Bag	Doritos & Cheetos Mix Variety Pack (3-0.875 Oz, 17-1 Oz) 19.625 Ounce 20 Count Plastic Bag	0	0	1	Multipack	NULL	NULL	FRITO LAY	0	PeapodShare	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Price Pack SKU	NULL	18246	744563	NULL	NULL	NULL	0	0	MULTI PACK SALTY BAGGED/CANISTER SNACKS	20 CT	35930372	NULL	VARIETY PACK	FirstIRIMtch	Corporate	00028400238243	Doritos & Cheetos Mix Variety Pack (3-0.875 Oz, 17-1 Oz) 19.625 Ounce 20 Count Plastic Bag	2016-02-02 02:29:46.550	NULL	FLNA	Portfolio Marketing	FL VP/MP	0	68	PARTY SIZE	6	SALTY SNACKS	Savory Snacks	TOTAL MACROSNACKS
3407	7349012828	NULL	Kedem White Grape Jce	NULL	NULL	NULL	<UnAssigned>	<UnAssigned>	<UnAssigned>	<UnAssigned>	0	0	0073490128281	KEDEM WHITE GRAPE JUICE 1 CT 64 OZ 	BOTTLED JUICES - SS	SHELF STABLE J&D	TOTAL JUICE & DRINKS	SHELF STABLE J&D	NULL	NULL	NULL	NULL	NULL	NULL	KEDEM FOOD PRODUCTS	Kayco Usa	KEDEM FOOD PRODUCTS	KEDEM WHITE GRAPE JUICE 1 CT 64 OZ 	Kedem White Grape Jce	Kedem White Grape Jce	0	0	1	Other	KEDEM	KEDEM	KEDEM FOOD PRODUCTS	0	Shoprite	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	78919	N/A	1 CT	64.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	FirstIRIMtch	<UnAssigned>	NULL	NULL	2016-02-02 02:29:46.550	NULL	<UnAssigned>	<UnAssigned>	<UnAssigned>	0	-1	NULL	NULL	TOTAL JUICE & DRINKS	Beverages RTD	PAB LRB
3412	3010074026	NULL	Keebler Cookies Fudge Stripes Original Mini - 12 pk 12 OZ BOX	NULL	NULL	NULL	<UnAssigned>	<UnAssigned>	<UnAssigned>	<UnAssigned>	0	0	0030100740262	KEEBLER FUDGE STRIPES UNFLAVORED FUDGE STRIPED 1 CT 16.8 OZ 	COOKIES	COOKIES	PEPSICO REVIEWS CATEGORIES US	COOKIES	NULL	NULL	NULL	NULL	NULL	NULL	KELLOGG CO	Kellogg Company	KELLOGG CO	KEEBLER FUDGE STRIPES UNFLAVORED FUDGE STRIPED 1 CT 16.8 OZ 	Keebler Cookies Fudge Stripes Original Mini - 12 pk 12 OZ BOX	Keebler Cookies Fudge Stripes Original Mini - 12 pk 12 OZ BOX	0	0	1	Other	KEEBLER FUDGE STRIPES	KEEBLER	KELLOGG CO	0	ShiptShare	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	179550	N/A	1 CT	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	FirstIRIMtch	<UnAssigned>	NULL	NULL	2016-02-02 02:29:46.550	NULL	<UnAssigned>	<UnAssigned>	<UnAssigned>	0	-1	NULL	NULL	COOKIES	Extended Macrosnacks	TOTAL MACROSNACKS
2150	2840002925	00028400029254	Mnch Chd Chs Snd Crk 8Ct (11.04 Oz)	Munchies Cheddar Cheese Sandwich Crackers (8 - 1.38 Ounce) 11.04 Ounce 8 Pack Plastic Bag	NULL	NULL	FLNA	Munchies	FLNA	Corporate	1	1	2840002925	MNCH CHD CHS SND CRK 8CT 11.04 OZ	CRACKERS	CRACKERS (EX MATZOH)	PEPSICO REVIEWS CATEGORIES US	CRACKERS (EX MATZOH)	NULL	NULL	Frito Lay	NULL	To Go	NULL	PEPSICO INC	Pepsico Inc	PEPSICO INC	MNCH CHD CHS SND CRK 8CT 11.04 OZ	Munchies Cheddar Cheese Sandwich Crackers (8 - 1.38 Oz) 11.04 Ounce 8Pk Plastic Bag	Munchies Cheddar Cheese Sandwich Crackers (8 - 1.38 Ounce) 11.04 Ounce 8 Pack Plastic Bag	0	0	1	Crackers	NULL	NULL	FRITO LAY	0	Shoprite	1	0	449.96	3.76	628.1	NULL	NULL	NULL	NULL	17204	740740	NULL	NULL	NULL	0	0	AWAY FROM HOME FC CRACKER	8-1.38	38452157	NULL	MUNCHIES	FirstIRIMtch	Corporate	00028400029254	Munchies Cheddar Cheese Sandwich Crackers (8 - 1.38 Oz) 11.04 Ounce 8Pk Plastic Bag	2016-02-02 02:29:46.550	NULL	FLNA	Portfolio Marketing	Munchies	0	85	SML	1	CRACKERS	Savory Snacks	TOTAL MACROSNACKS
3418	3010034703	NULL	Keebler Right Bites 100 Cal Variety Packs (Fudge Shoppe/Cheez-It)-12 pk 8.8 OZ BOX	NULL	NULL	NULL	<UnAssigned>	<UnAssigned>	<UnAssigned>	<UnAssigned>	0	0	0030100347031	KEEBLER RIGHT BITES ASSORTED ASSORTED VARIETY 1 CT 9 OZ 	COOKIES	COOKIES	PEPSICO REVIEWS CATEGORIES US	COOKIES	NULL	NULL	NULL	NULL	NULL	NULL	KELLOGG CO	NULL	KELLOGG CO	KEEBLER RIGHT BITES ASSORTED ASSORTED VARIETY 1 CT 9 OZ 	Keebler Right Bites 100 Cal Variety Packs (Fudge Shoppe/Cheez-It)-12 pk 8.8 OZ BOX	Keebler Right Bites 100 Cal Variety Packs (Fudge Shoppe/Cheez-It)-12 pk 8.8 OZ BOX	0	0	1	Other	KEEBLER RIGHT BITES	KEEBLER	KELLOGG CO	0	ShiptShare	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	179379	N/A	1 CT	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	FirstIRIMtch	<UnAssigned>	NULL	NULL	2016-02-02 02:29:46.550	NULL	<UnAssigned>	<UnAssigned>	<UnAssigned>	0	-1	NULL	NULL	COOKIES	Extended Macrosnacks	TOTAL MACROSNACKS
16	4138722110	NULL	4C Tea 2 Go Lemn 20Ct	NULL	NULL	NULL	<UnAssigned>	<UnAssigned>	<UnAssigned>	<UnAssigned>	0	0	0041387221101	4C TOTALLY LIGHT TEA2GO LEMON ICED TEA MIX PACKET IN BOX 20 CT 338 OZ 	CONCENTRATES CMBND	CONCENTRATES - POWDERS	CONCENTRATES CMBND	CONCENTRATES - POWDERS	NULL	NULL	NULL	NULL	NULL	NULL	FOUR C FOODS CORP	4C Foods Corp	FOUR C FOODS CORP	4C TOTALLY LIGHT TEA2GO LEMON ICED TEA MIX PACKET IN BOX 20 CT 338 OZ 	4C Tea 2 Go Lemn 20Ct	4C Tea 2 Go Lemn 20Ct	0	0	1	Other	4C TOTALLY LIGHT TEA2GO	4C	FOUR C FOODS CORP	0	PeapodShare	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	46400	N/A	20 CT	0.0745	NULL	NULL	NULL	NULL	NULL	NULL	NULL	FirstIRIMtch	<UnAssigned>	NULL	NULL	2016-02-02 02:29:46.550	NULL	<UnAssigned>	<UnAssigned>	<UnAssigned>	0	-1	NULL	NULL	CONCENTRATES	Beverages Other	PAB LRB
3390	7349012850	NULL	Kedem Spk Apple Cider	NULL	NULL	NULL	<UnAssigned>	<UnAssigned>	<UnAssigned>	<UnAssigned>	0	0	0073490128501	KEDEM APPLE SPARKLING CIDER 1 CT 25.4 OZ 	BOTTLED JUICES - SS	SHELF STABLE J&D	TOTAL JUICE & DRINKS	SHELF STABLE J&D	NULL	NULL	NULL	NULL	NULL	NULL	KEDEM FOOD PRODUCTS	Kayco Usa	KEDEM FOOD PRODUCTS	KEDEM APPLE SPARKLING CIDER 1 CT 25.4 OZ 	Kedem Spk Apple Cider	Kedem Spk Apple Cider	0	0	1	Other	KEDEM	KEDEM	KEDEM FOOD PRODUCTS	0	Shoprite	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	78924	N/A	1 CT	25.4	NULL	NULL	NULL	NULL	NULL	NULL	NULL	FirstIRIMtch	<UnAssigned>	NULL	NULL	2016-02-02 02:29:46.550	NULL	<UnAssigned>	<UnAssigned>	<UnAssigned>	0	-1	NULL	NULL	TOTAL JUICE & DRINKS	Beverages RTD	PAB LRB
3393	7349012919	NULL	Kedem Sparkling Cranberry Juice Cocktail 25.4 OZ BTL	NULL	NULL	NULL	<UnAssigned>	<UnAssigned>	<UnAssigned>	<UnAssigned>	0	0	0073490129191	KEDEM CRANBERRY SPARKLING JUIC CCKTL 1 CT 25.4 OZ 	BOTTLED JUICES - SS	SHELF STABLE J&D	TOTAL JUICE & DRINKS	SHELF STABLE J&D	NULL	NULL	NULL	NULL	NULL	NULL	KEDEM FOOD PRODUCTS	Royal Wine Corp	KEDEM FOOD PRODUCTS	KEDEM CRANBERRY SPARKLING JUIC CCKTL 1 CT 25.4 OZ 	Kedem Sparkling Cranberry Juice Cocktail 25.4 OZ BTL	Kedem Sparkling Cranberry Juice Cocktail 25.4 OZ BTL	0	0	1	Other	KEDEM	KEDEM	KEDEM FOOD PRODUCTS	0	ShiptShare	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	78935	N/A	1 CT	25.4	NULL	NULL	NULL	NULL	NULL	NULL	NULL	FirstIRIMtch	<UnAssigned>	NULL	NULL	2016-02-02 02:29:46.550	NULL	<UnAssigned>	<UnAssigned>	<UnAssigned>	0	-1	NULL	NULL	TOTAL JUICE & DRINKS	Beverages RTD	PAB LRB
3394	7349012361	NULL	Kedem Spk Concord	NULL	NULL	NULL	<UnAssigned>	<UnAssigned>	<UnAssigned>	<UnAssigned>	0	0	0073490123611	KEDEM CONCORD GRAPE SPARKLING JUICE 1 CT 25.4 OZ 	BOTTLED JUICES - SS	SHELF STABLE J&D	TOTAL JUICE & DRINKS	SHELF STABLE J&D	NULL	NULL	NULL	NULL	NULL	NULL	KEDEM FOOD PRODUCTS	Royal Wine Corp	KEDEM FOOD PRODUCTS	KEDEM CONCORD GRAPE SPARKLING JUICE 1 CT 25.4 OZ 	Kedem Spk Concord	Kedem Spk Concord	0	0	1	Other	KEDEM	KEDEM	KEDEM FOOD PRODUCTS	0	Shoprite	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	78907	N/A	1 CT	25.4	NULL	NULL	NULL	NULL	NULL	NULL	NULL	FirstIRIMtch	<UnAssigned>	NULL	NULL	2016-02-02 02:29:46.550	NULL	<UnAssigned>	<UnAssigned>	<UnAssigned>	0	-1	NULL	NULL	TOTAL JUICE & DRINKS	Beverages RTD	PAB LRB
3396	7349012864	NULL	Kedem Spkl Rsp Juice	NULL	NULL	NULL	<UnAssigned>	<UnAssigned>	<UnAssigned>	<UnAssigned>	0	0	0073490128641	KEDEM RASPBERRY GRAPE SPARKLING JUICE 1 CT 25.4 OZ 	BOTTLED JUICES - SS	SHELF STABLE J&D	TOTAL JUICE & DRINKS	SHELF STABLE J&D	NULL	NULL	NULL	NULL	NULL	NULL	KEDEM FOOD PRODUCTS	Royal Wine Corp	KEDEM FOOD PRODUCTS	KEDEM RASPBERRY GRAPE SPARKLING JUICE 1 CT 25.4 OZ 	Kedem Spkl Rsp Juice	Kedem Spkl Rsp Juice	0	0	1	Other	KEDEM	KEDEM	KEDEM FOOD PRODUCTS	0	ShiptShare	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	78928	N/A	1 CT	25.4	NULL	NULL	NULL	NULL	NULL	NULL	NULL	FirstIRIMtch	<UnAssigned>	NULL	NULL	2016-02-02 02:29:46.550	NULL	<UnAssigned>	<UnAssigned>	<UnAssigned>	0	-1	NULL	NULL	TOTAL JUICE & DRINKS	Beverages RTD	PAB LRB
2127	2190881267	NULL	Fstg Sweet Potato	NULL	NULL	NULL	<UnAssigned>	<UnAssigned>	<UnAssigned>	<UnAssigned>	0	0	2190881267	FSTG SWT POTATO TRTLA CHP 11 OZ	SALTY SNACKS	TORTILLA CHIPS	SALTY SNACKS	TORTILLA CHIPS	NULL	NULL	NULL	NULL	NULL	NULL	GENERAL MILLS INC	General Mills	GENERAL MILLS INC	FSTG SWT POTATO TRTLA CHP 11 OZ	Fstg Sweet Potato	Fstg Sweet Potato	0	0	1	Other	NULL	NULL	CASCADIAN	0	PeapodShare	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	737111	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	FirstIRIMtch	<UnAssigned>	NULL	NULL	2016-02-02 02:29:46.550	NULL	<UnAssigned>	<UnAssigned>	<UnAssigned>	0	-1	NULL	NULL	SALTY SNACKS	Savory Snacks	TOTAL MACROSNACKS
2129	2190881264	NULL	Fstg Sweet Potato	NULL	NULL	NULL	<UnAssigned>	<UnAssigned>	<UnAssigned>	<UnAssigned>	0	0	2190881264	FSTG SWT POTATO TRTLA CHP 5.5 OZ	SALTY SNACKS	TORTILLA CHIPS	SALTY SNACKS	TORTILLA CHIPS	NULL	NULL	NULL	NULL	NULL	NULL	GENERAL MILLS INC	General Mills	GENERAL MILLS INC	FSTG SWT POTATO TRTLA CHP 5.5 OZ	Fstg Sweet Potato	Fstg Sweet Potato	0	0	1	Other	NULL	NULL	CASCADIAN	0	PeapodShare	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	741872	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	FirstIRIMtch	<UnAssigned>	NULL	NULL	2016-02-02 02:29:46.550	NULL	<UnAssigned>	<UnAssigned>	<UnAssigned>	0	-1	NULL	NULL	SALTY SNACKS	Savory Snacks	TOTAL MACROSNACKS
2131	7021624001	NULL	Fox U-Bet Choc Syrup	NULL	NULL	NULL	<UnAssigned>	<UnAssigned>	<UnAssigned>	<UnAssigned>	0	0	PLUG_SYRUP	PLUG_SYRUP	SYRUP	SYRUP (EX MOLASSES)	Unassigned	Unassigned	NULL	NULL	NULL	NULL	NULL	NULL	UnAssigned	H Foxco Inc	UnAssigned	Fox U-Bet Choc Syrup	Fox U-Bet Choc Syrup	Fox U-Bet Choc Syrup	1	1	0	Other	NULL	NULL	UnAssigned	0	Shoprite	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	830236	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Admin1016	<UnAssigned>	NULL	NULL	2016-02-02 02:29:46.550	NULL	<UnAssigned>	<UnAssigned>	<UnAssigned>	0	-1	NULL	NULL	SYRUP (EX MOLASSES)	Quaker Core	QUAKER FOODS
