UPCMasterId,UPC,UPCName,BrandCategory,Proc_UPCName,Proc_UPCName1,Proc_UPCName2,IsUPCFuzzy,IsUPCFuzzyOld,IsUPCFuzzyNew,IsUPCNew,LastUpdatedUserId,Created
2209,1906323248,Fruit2O Natural Cucumber Lemon Flavored Water - 6 pk 16 OZ BTL,,FRUIT2O NATURAL CUCUMBER LMN PURIFIED WATER PLSTC WRPD PLSTC BTL 6 CT 96 OZ ,Fruit2O Natural Cucumber Lemon Flavored Water - 6 pk 16 OZ BTL,Fruit2O Natural Cucumber Lemon Flavored Water - 6 pk 16 OZ BTL,0,0,1,FALSE,FirstIRIMtch,29:46.5
183,,Annie's Homegrown Macaroni & Cheese Bernie's Farm Organic 6 OZ BOX,,Annie's Homegrown Macaroni & Cheese Bernie's Farm Organic 6 OZ BOX,Annie's Homegrown Macaroni & Cheese Bernie's Farm Organic 6 OZ BOX,Annie's Homegrown Macaroni & Cheese Bernie's Farm Organic 6 OZ BOX,1,1,0,FALSE,AdminMtch421,29:46.5
184,,Annie's Homegrown Macaroni & Cheese Classic Mild Cheddar 25% Less Sodium 6 OZ BOX,,Annie's Homegrown Macaroni & Cheese Classic Mild Cheddar 25% Less Sodium 6 OZ BOX,Annie's Homegrown Macaroni & Cheese Classic Mild Cheddar 25% Less Sodium 6 OZ BOX,Annie's Homegrown Macaroni & Cheese Classic Mild Cheddar 25% Less Sodium 6 OZ BOX,1,1,0,FALSE,AdminMtch421,29:46.5
185,,Annie's Homegrown Macaroni & Cheese Classic Mild Cheddar Organic 6 OZ BOX,,Annie's Homegrown Macaroni & Cheese Classic Mild Cheddar Organic 6 OZ BOX,Annie's Homegrown Macaroni & Cheese Classic Mild Cheddar Organic 6 OZ BOX,Annie's Homegrown Macaroni & Cheese Classic Mild Cheddar Organic 6 OZ BOX,1,1,0,FALSE,AdminMtch421,29:46.5
186,,Annie's Homegrown Macaroni & Cheese Made with Organic Pasta Natural 6 OZ BOX,,Annie's Homegrown Macaroni & Cheese Made with Organic Pasta Natural 6 OZ BOX,Annie's Homegrown Macaroni & Cheese Made with Organic Pasta Natural 6 OZ BOX,Annie's Homegrown Macaroni & Cheese Made with Organic Pasta Natural 6 OZ BOX,1,1,0,FALSE,AdminMtch421,29:46.5
1209,71627002002,Chocolove Almonds Honey Roasted Milk Chocolate Covered 33% Cocoa 3 OZ BOX,,CHOCOLOVE MLK CHCL HNY RST ALM PAPER & FOIL WRAPPED 1 CT 3 OZ ,Chocolove Almonds Honey Roasted Milk Chocolate Covered 33% Cocoa 3 OZ BOX,Chocolove Almonds Honey Roasted Milk Chocolate Covered 33% Cocoa 3 OZ BOX,0,0,1,FALSE,ElvnDgtIRIMtch,29:46.5
1213,1820799005,Cicero Beverage Co. Chicago Style Cream Soda 12 OZ BTL,,Cicero Beverage Co. Chicago Style Cream Soda 12 OZ BTL,Cicero Beverage Co. Chicago Style Cream Soda 12 OZ BTL,Cicero Beverage Co. Chicago Style Cream Soda 12 OZ BTL,1,1,0,FALSE,AdminMtch421,29:46.5
1214,1820799006,Cicero Beverage Co. Chicago Style Root Beer 12 OZ BTL,,CICERO BEVERAGE CO SODA ROOT BEER GLASS BOTTLE 1 CT 12 OZ ,Cicero Beverage Co. Chicago Style Root Beer 12 OZ BTL,Cicero Beverage Co. Chicago Style Root Beer 12 OZ BTL,0,0,1,FALSE,FirstIRIMtch,29:46.5
1218,86254300001,CJK Granola Original Vanilla Maple Cinnamon Paleo 5 OZ BAG,,CJK Granola Original Vanilla Maple Cinnamon Paleo 5 OZ BAG,CJK Granola Original Vanilla Maple Cinnamon Paleo 5 OZ BAG,CJK Granola Original Vanilla Maple Cinnamon Paleo 5 OZ BAG,1,1,0,FALSE,AdminMtch421,29:46.5
1228,72225275102,Clif Kid ZBaR Crispy Rice Energy Snacks Chocolate Organic - 6 ct 7.68 OZ BOX,,CLIF KID Z BAR CRISPY CHOCOLATE 6 CT 5.9 OZ ,Clif Kid ZBaR Crispy Rice Energy Snacks Chocolate Organic - 6 ct 7.68 OZ BOX,Clif Kid ZBaR Crispy Rice Energy Snacks Chocolate Organic - 6 ct 7.68 OZ BOX,0,0,1,FALSE,ElvnDgtIRIMtch,29:46.5
1230,72225219204,Clif Zbar Cho Chi 6Pk,,CLIF KID Z BAR CHOCOLATE CHIP 6 CT 7.62 OZ ,Clif Zbar Cho Chi 6Pk,Clif Zbar Cho Chi 6Pk,0,0,1,FALSE,ElvnDgtIRIMtch,29:46.5
1232,72225219205,Clif Zbar Org Hny Grm,,CLIF KID Z BAR HONEY GRAHAM 6 CT 7.62 OZ ,Clif Zbar Org Hny Grm,Clif Zbar Org Hny Grm,0,0,1,FALSE,ElvnDgtIRIMtch,29:46.5
1233,72225219430,Clif Zbar Oatm Ck 6Pk,,CLIF KID Z BAR ICED OATMEAL COOKIE 6 CT 7.62 OZ ,Clif Zbar Oatm Ck 6Pk,Clif Zbar Oatm Ck 6Pk,0,0,1,FALSE,ElvnDgtIRIMtch,29:46.5
2210,1906301228,Vf Frt 2 O Grape 6Pk,,FRUT2O NAT GRAPE WTR 6PK 6/16 FO,Vf Frt 2 O Grape 6Pk,Vf Frt 2 O Grape 6Pk,0,0,1,FALSE,FirstIRIMtch,29:46.5
2212,1906323230,Vf Frt 2 O Org 6Pk,,FRUIT2O NATURAL ORANGE PURIFIED WATER PLSTC WRPD PLSTC BTL 6 CT 96 OZ ,Vf Frt 2 O Org 6Pk,Vf Frt 2 O Org 6Pk,0,0,1,FALSE,FirstIRIMtch,29:46.5
2213,1906301229,Fruit2O Natural Peach Flavored Water - 6 pk 16 OZ BTL,,FRUIT2O NATURAL PEACH PURIFIED WATER PLSTC WRPD PLSTC BTL 6 CT 96 OZ ,Fruit2O Natural Peach Flavored Water - 6 pk 16 OZ BTL,Fruit2O Natural Peach Flavored Water - 6 pk 16 OZ BTL,0,0,1,FALSE,FirstIRIMtch,29:46.5
2216,1906300013,Fruit2O Natural Tropical Fruit Flavored Water - 6 pk 16 OZ BTL,,FRUIT2O TROPICAL FRUIT BLEND PURIFIED WATER PLSTC WRPD PLSTC BTL 6 CT 96 OZ ,Fruit2O Natural Tropical Fruit Flavored Water - 6 pk 16 OZ BTL,Fruit2O Natural Tropical Fruit Flavored Water - 6 pk 16 OZ BTL,0,0,1,FALSE,FirstIRIMtch,29:46.5
2218,1906300092,Fruit 2 O Rasp Lemon,,FRUIT2O RASPBERRY LEMON SPARKLING PURIFD WTR PLASTIC BOTTLE 1 CT 17 OZ ,Fruit 2 O Rasp Lemon,Fruit 2 O Rasp Lemon,0,0,1,FALSE,FirstIRIMtch,29:46.5
2220,1906300090,Fruit 2 O Sprak Straw,,FRUIT2O STRAWBERRY SPARKLING PURIFD WTR PLASTIC BOTTLE 1 CT 17 OZ ,Fruit 2 O Sprak Straw,Fruit 2 O Sprak Straw,0,0,1,FALSE,FirstIRIMtch,29:46.5
2227,8079380869,Fuze Iced Tea Lemon,,FUZE LEMON ICE TEA 12PK 12/12 FO,Fuze Iced Tea Lemon,Fuze Iced Tea Lemon,0,0,1,FALSE,FirstIRIMtch,29:46.5
2242,73249400060,G.H. Cretors Popped Corn Just the Cheese Corn 6.5 OZ BAG,,GH CRTR JUST THE CHS CORN 6.5 OZ,G.H. Cretors Popped Corn Just the Cheese Corn 6.5 OZ BAG,G.H. Cretors Popped Corn Just the Cheese Corn 6.5 OZ BAG,0,0,1,FALSE,FirstIRIMtch,29:46.5
2245,1583900995,Garden of Eatin' Corn Tortilla Chips Chia Seed Organic 7.5 OZ BAG,,GARDEN OF EATIN TORTILLA CHIP CHIA SEED BAG 7.5 OZ ,Garden of Eatin' Corn Tortilla Chips Chia Seed Organic 7.5 OZ BAG,Garden of Eatin' Corn Tortilla Chips Chia Seed Organic 7.5 OZ BAG,0,0,1,FALSE,FirstIRIMtch,29:46.5
3359,1862775719,Kashi-Garlic Pesto Pi,,KSHI PITA CSRP GRLC PESTO 7.9 OZ,Kashi-Garlic Pesto Pi,Kashi-Garlic Pesto Pi,0,0,1,FALSE,FirstIRIMtch,29:46.5
3369,1862783500,Kashi Whole Wheat Biscuits Cereal Cinnamon Harvest Organic 16.3 OZ BOX,,KASHI ORGANIC PROMISE CINNAMON HARVEST ORGANIC WHOL GRN WHT SHREDDED BISCUIT CINNAMON VALUE NOT AVAILABLE 1 CT 17.5 OZ - 0018627835001,Kashi Whole Wheat Biscuits Cereal Cinnamon Harvest Organic 16.3 OZ BOX,Kashi Whole Wheat Biscuits Cereal Cinnamon Harvest Organic 16.3 OZ BOX,0,0,1,FALSE,FirstIRIMtch,29:46.5
3379,7349013041,Kedem Lt Grape Juice,,KEDEM LIGHT LITE CONCORD GRAPE JUICE DRINK 1 CT 64 OZ ,Kedem Lt Grape Juice,Kedem Lt Grape Juice,0,0,1,FALSE,FirstIRIMtch,29:46.5
3381,7349012490,Kedem Concord Grape Juice Natural 1 LTR BTL,,KEDEM CONCORD GRAPE JUICE 1 CT 32 OZ ,Kedem Concord Grape Juice Natural 1 LTR BTL,Kedem Concord Grape Juice Natural 1 LTR BTL,0,0,1,FALSE,FirstIRIMtch,29:46.5
3384,7349013131,Kedem-Org.Grape Juice,,KEDEM ORGANIC GRAPE JUICE 1 CT 22 OZ ,Kedem-Org.Grape Juice,Kedem-Org.Grape Juice,0,0,1,FALSE,FirstIRIMtch,29:46.5
156,81878001026,Angies Bcp Sea Slt Pc,,ANGIES BC POP SEA SLT 6CT 3.6 OZ,Angies Bcp Sea Slt Pc,Angies Bcp Sea Slt Pc,0,0,1,FALSE,FirstIRIMtch,29:46.5
159,81878001351,Angie's BOOMCHICKAPUFF Baked Ancient Grain Puffs Sweet & Salty 4 OZ BAG,,ANGIES BOOM CHICKA PUFF CHEESE SNACK SWEET & SALTY BAG 4 OZ ,Angie's BOOMCHICKAPUFF Baked Ancient Grain Puffs Sweet & Salty 4 OZ BAG,Angie's BOOMCHICKAPUFF Baked Ancient Grain Puffs Sweet & Salty 4 OZ BAG,0,0,1,FALSE,ElvnDgtIRIMtch,29:46.5
164,81878001104,Angie's Holidrizzle Kettle Corn Iced Gingerbread 4.5 OZ BAG,,ANGIES RTE POPCORN ICED GINGERBREAD BAG 4.5 OZ ,Angie's Holidrizzle Kettle Corn Iced Gingerbread 4.5 OZ BAG,Angie's Holidrizzle Kettle Corn Iced Gingerbread 4.5 OZ BAG,0,0,1,FALSE,ElvnDgtIRIMtch,29:46.5
166,3871803852,Ann's House Swiss Mix 32 OZ JAR,,ANNS HOUSE REGULAR NUTRITIONAL SNACK MX MIX 32 OZ ,Ann's House Swiss Mix 32 OZ JAR,Ann's House Swiss Mix 32 OZ JAR,0,0,1,FALSE,FirstIRIMtch,29:46.5
197,3049488122,Apollinaris Sparkling Mineral Water 1 LTR BTL,,APPOLINARIS NATURAL SPRK MINERAL WATER NON RETURNABLE GB 1 CT 33.8 OZ ,Apollinaris Sparkling Mineral Water 1 LTR BTL,Apollinaris Sparkling Mineral Water 1 LTR BTL,0,0,1,FALSE,FirstIRIMtch,29:46.5
205,7630184512,Apleve Fruitpnch 8Pk,,APL&EVE 100% FRT PNCH 8PK 8/6.75 FO,Apleve Fruitpnch 8Pk,Apleve Fruitpnch 8Pk,0,0,1,FALSE,FirstIRIMtch,29:46.5
211,7630124015,Apleve Frt Hrvst 8Pk,,APL&EVE FRTBL APPLE 8PK 8/6.75 FO,Apleve Frt Hrvst 8Pk,Apleve Frt Hrvst 8Pk,0,0,1,FALSE,FirstIRIMtch,29:46.5
214,7630124016,Apleve Frtabl Fp 8Pk,,APPLE & EVE FRUITABLES FRUIT PUNCH JUICE DRINK 8 CT 54 OZ ,Apleve Frtabl Fp 8Pk,Apleve Frtabl Fp 8Pk,0,0,1,FALSE,FirstIRIMtch,29:46.5
220,78253000011,Apple Cider (Brand May Vary) Fresh 1 GAL,,PRIVATE LABEL APPLE CIDER FRESH PRESED PASTRZD PLASTIC JUG 1 CT 128 OZ ,Apple Cider (Brand May Vary) Fresh 1 GAL,Apple Cider (Brand May Vary) Fresh 1 GAL,0,0,1,FALSE,ElvnDgtIRIMtch,29:46.5
235,1200000159,Aquafina Water Single (20 Fo),,AQUAFINA PURFIED WATER 20 FO,Aquafina Water 20 Ounce Plastic Bottle,Aquafina Water 20 Fluid Ounce Plastic Bottle,0,0,1,FALSE,FirstIRIMtch,29:46.5
238,18213600023,AQUAhydrate Electrolyte Enhanced Water pH9+ 23.7 OZ BTL,,AQUA HYDRATE NATURAL ENHANCED WATER PLASTIC BOTTLE 1 CT 23.7 OZ ,AQUAhydrate Electrolyte Enhanced Water pH9+ 23.7 OZ BTL,AQUAhydrate Electrolyte Enhanced Water pH9+ 23.7 OZ BTL,0,0,1,FALSE,ElvnDgtIRIMtch,29:46.5
239,2750009510,Arch - Shortbread,,ARWY SHORTBREAD COOKIES 8.75 OZ,Arch - Shortbread,Arch - Shortbread,0,0,1,FALSE,FirstIRIMtch,29:46.5
245,61300871930,Arizona Arnold Palmer,,APLMR HALF & HALF LITE 23 FO,Arizona Arnold Palmer,Arizona Arnold Palmer,0,0,1,FALSE,FirstIRIMtch,29:46.5
247,61300873226,AriZona Arnold Palmer Half & Half Iced Tea & Lemonade Lite 64 OZ BTL,,ARIZONA ARNOLD PALMER HALF HALF ICD T LMND PREPARED ICED TEA PLASTIC BOTTLE 1 CT 64 OZ ,AriZona Arnold Palmer Half & Half Iced Tea & Lemonade Lite 64 OZ BTL,AriZona Arnold Palmer Half & Half Iced Tea & Lemonade Lite 64 OZ BTL,0,0,1,FALSE,ElvnDgtIRIMtch,29:46.5
1235,8674277780,Coach Farm Goat Milk Yogurt Plain 6 OZ CUP,,COACH FARM PLAIN GOATMILK YOGURT RFG 1 CT 6 OZ ,Coach Farm Goat Milk Yogurt Plain 6 OZ CUP,Coach Farm Goat Milk Yogurt Plain 6 OZ CUP,0,0,1,FALSE,FirstIRIMtch,29:46.5
1239,4900005016,Coke Cherry,,COKE CHERRY 2 LT,Coke Cherry,Coke Cherry,0,0,1,FALSE,FirstIRIMtch,29:46.5
1243,4900004754,Coca-Cola Cherry Zero 20 OZ BTL,,COKE ZERO CHERRY 20 FO,Coca-Cola Cherry Zero 20 OZ BTL,Coca-Cola Cherry Zero 20 OZ BTL,0,0,1,FALSE,FirstIRIMtch,29:46.5
1254,4900000301,Coca-Cola Classic Caffeine Free - 12 pk 12 OZ CAN,,CAFFEINE FREE COCA COLA CLASSIC SODA COLA CAN IN BOX 12 CT 144 OZ ,Coca-Cola Classic Caffeine Free - 12 pk 12 OZ CAN,Coca-Cola Classic Caffeine Free - 12 pk 12 OZ CAN,0,0,1,FALSE,FirstIRIMtch,29:46.5
1255,4900002933,Classic Coke Cf Fr,,COKE CLASSIC CAFF FR 12PK 12/12 FO,Classic Coke Cf Fr,Classic Coke Cf Fr,0,0,1,FALSE,FirstIRIMtch,29:46.5
1260,4900005010,Coke Classic,,COKE CLASSIC 2 LT,Coke Classic,Coke Classic,0,0,1,FALSE,FirstIRIMtch,29:46.5
1265,4900006521,Coca Cola Life,,COKE LIFE 12PK 12/12 FO,Coca Cola Life,Coca Cola Life,0,0,1,FALSE,FirstIRIMtch,29:46.5
1269,4900006522,Coca-Cola Life 20 OZ BTL,,COKE LIFE PET BTTLE LOOSE 20 FO,Coca-Cola Life 20 OZ BTL,Coca-Cola Life 20 OZ BTL,0,0,1,FALSE,FirstIRIMtch,29:46.5
1270,4900004825,Vanilla Zero Coke,,COKE ZERO VANILLA 12PK 12/12 FO,Vanilla Zero Coke,Vanilla Zero Coke,0,0,1,FALSE,FirstIRIMtch,29:46.5
1279,4900004086,Coca Cola Zero,,COKE ZERO 20 FO,Coca Cola Zero,Coca Cola Zero,0,0,1,FALSE,FirstIRIMtch,29:46.5
187,,Annie's Homegrown Macaroni & Cheese Real Aged Cheddar - 2 ct 4.02 OZ PKG,,Annie's Homegrown Macaroni & Cheese Real Aged Cheddar - 2 ct 4.02 OZ PKG,Annie's Homegrown Macaroni & Cheese Real Aged Cheddar - 2 ct 4.02 OZ PKG,Annie's Homegrown Macaroni & Cheese Real Aged Cheddar - 2 ct 4.02 OZ PKG,1,1,0,FALSE,AdminMtch421,29:46.5
188,,Annie's Homegrown Macaroni & Cheese Rice Pasta & Cheddar Gluten Free 6 OZ BOX,,Annie's Homegrown Macaroni & Cheese Rice Pasta & Cheddar Gluten Free 6 OZ BOX,Annie's Homegrown Macaroni & Cheese Rice Pasta & Cheddar Gluten Free 6 OZ BOX,Annie's Homegrown Macaroni & Cheese Rice Pasta & Cheddar Gluten Free 6 OZ BOX,1,1,0,FALSE,AdminMtch421,29:46.5
189,,Annie's Homegrown Macaroni & Cheese Rice Pasta & Cheddar Gluten Free 6 OZ BOX,,Annie's Homegrown Macaroni & Cheese Rice Pasta & Cheddar Gluten Free 6 OZ BOX,Annie's Homegrown Macaroni & Cheese Rice Pasta & Cheddar Gluten Free 6 OZ BOX,Annie's Homegrown Macaroni & Cheese Rice Pasta & Cheddar Gluten Free 6 OZ BOX,1,1,0,FALSE,AdminMtch421,29:46.5
190,,Annie's Homegrown Macaroni & Cheese Shells & Real Aged Cheddar Organic 6 OZ BOX,,Annie's Homegrown Macaroni & Cheese Shells & Real Aged Cheddar Organic 6 OZ BOX,Annie's Homegrown Macaroni & Cheese Shells & Real Aged Cheddar Organic 6 OZ BOX,Annie's Homegrown Macaroni & Cheese Shells & Real Aged Cheddar Organic 6 OZ BOX,1,1,0,FALSE,AdminMtch421,29:46.5
191,,Annie's Homegrown Macaroni & Cheese Shells & White Cheddar - 6 ct Organic 36 OZ BOX,,Annie's Homegrown Macaroni & Cheese Shells & White Cheddar - 6 ct Organic 36 OZ BOX,Annie's Homegrown Macaroni & Cheese Shells & White Cheddar - 6 ct Organic 36 OZ BOX,Annie's Homegrown Macaroni & Cheese Shells & White Cheddar - 6 ct Organic 36 OZ BOX,1,1,0,FALSE,AdminMtch421,29:46.5
192,,Annie's Homegrown Macaroni & Cheese Shells & White Cheddar Natural 6 OZ BOX,,Annie's Homegrown Macaroni & Cheese Shells & White Cheddar Natural 6 OZ BOX,Annie's Homegrown Macaroni & Cheese Shells & White Cheddar Natural 6 OZ BOX,Annie's Homegrown Macaroni & Cheese Shells & White Cheddar Natural 6 OZ BOX,1,1,0,FALSE,AdminMtch421,29:46.5
193,,Annie's Homegrown Macaroni & Cheese Shells & White Cheddar Natural 6 OZ BOX,,Annie's Homegrown Macaroni & Cheese Shells & White Cheddar Natural 6 OZ BOX,Annie's Homegrown Macaroni & Cheese Shells & White Cheddar Natural 6 OZ BOX,Annie's Homegrown Macaroni & Cheese Shells & White Cheddar Natural 6 OZ BOX,1,1,0,FALSE,AdminMtch421,29:46.5
194,,Annie's Homegrown Macaroni & Cheese Spirals with Butter & Parmesan Organic 5.25 OZ BOX,,Annie's Homegrown Macaroni & Cheese Spirals with Butter & Parmesan Organic 5.25 OZ BOX,Annie's Homegrown Macaroni & Cheese Spirals with Butter & Parmesan Organic 5.25 OZ BOX,Annie's Homegrown Macaroni & Cheese Spirals with Butter & Parmesan Organic 5.25 OZ BOX,1,1,0,FALSE,AdminMtch421,29:46.5
195,,Annie's Homegrown Pretzel Bunnies Organic 7 OZ BAG,,Annie's Homegrown Pretzel Bunnies Organic 7 OZ BAG,Annie's Homegrown Pretzel Bunnies Organic 7 OZ BAG,Annie's Homegrown Pretzel Bunnies Organic 7 OZ BAG,1,1,0,FALSE,AdminMtch421,29:46.5
196,,Annie's Homegrown Rice Shells & Creamy White Cheddar Gluten Free Organic 6 OZ BOX,,Annie's Homegrown Rice Shells & Creamy White Cheddar Gluten Free Organic 6 OZ BOX,Annie's Homegrown Rice Shells & Creamy White Cheddar Gluten Free Organic 6 OZ BOX,Annie's Homegrown Rice Shells & Creamy White Cheddar Gluten Free Organic 6 OZ BOX,1,1,0,FALSE,AdminMtch421,29:46.5
213,7630124013,Apleve Frt Stkw 8Pk,,APPLE & EVE FRUITABLES STRAWBERRY KIWI JUICE DRINK 8 CT 54 OZ ,Apleve Frt Stkw 8Pk,Apleve Frt Stkw 8Pk,0,0,1,FALSE,FirstIRIMtch,29:46.5
215,7630124012,Apleve Frt Tror 8Pk,,APPLE & EVE FRUITABLES TROPICAL ORANGE JUICE DRINK 8 CT 54 OZ ,Apleve Frt Tror 8Pk,Apleve Frt Tror 8Pk,0,0,1,FALSE,FirstIRIMtch,29:46.5
217,2112015298,Apple Cider (Brand May Vary) Fresh 1 GAL,,PRIVATE LABEL APPLE CIDER NT FRM CNCNTRT PSTRZ PLASTIC JUG 1 CT 128 OZ ,Apple Cider (Brand May Vary) Fresh 1 GAL,Apple Cider (Brand May Vary) Fresh 1 GAL,0,0,1,FALSE,FirstIRIMtch,29:46.5
223,68826703310,Apple Cider (Brand May Vary) Fresh 1/2 GAL,,Apple Cider (Brand May Vary) Fresh 1/2 GAL,Apple Cider (Brand May Vary) Fresh 1/2 GAL,Apple Cider (Brand May Vary) Fresh 1/2 GAL,1,1,0,FALSE,AdminMtch421,29:46.5
229,1200011211,Aquafina Flavorsplash Peelin' Good Orange Citrus Sparkling Water 16.9 OZ BTL,,AQUAFINA FLAVORSPLASH PEELIN GOOD SPARKLING WATER PLASTIC BOTTLE 1 CT 16.9 OZ ,Aquafina Sparkling Flavored Water Orange Citrus 16.9 Fl Oz Plastic Bottle,Aquafina Sparkling Flavored Water Orange Citrus 16.9 Fluid Ounce Plastic Bottle,0,0,1,FALSE,FirstIRIMtch,29:46.5
237,18213600002,Aquahy Purf Water Btl,,AQHYDR ENHANCED WATER 1 LT,Aquahy Purf Water Btl,Aquahy Purf Water Btl,0,0,1,FALSE,FirstIRIMtch,29:46.5
251,61300873707,Ariz Ap Blk Wtr Enhnc,,ARIZONA HLF & HLF WTR ENH 1.9 FO,Ariz Ap Blk Wtr Enhnc,Ariz Ap Blk Wtr Enhnc,0,0,1,FALSE,FirstIRIMtch,29:46.5
254,61300871345,Ariz Ice T Green Tea,,ARIZONA GREEN TEA 42 FO,Ariz Ice T Green Tea,Ariz Ice T Green Tea,0,0,1,FALSE,FirstIRIMtch,29:46.5
1240,4900004751,Coca Cherry Zero,,COKE ZERO CHERRY 12PK 12/12 FO,Coca Cherry Zero,Coca Cherry Zero,0,0,1,FALSE,FirstIRIMtch,29:46.5
1242,4900005199,Coke Cherry Zero,,COKE ZERO CHERRY 2 LT,Coke Cherry Zero,Coke Cherry Zero,0,0,1,FALSE,FirstIRIMtch,29:46.5
1247,4900000634,Coke Classic 6-Pk Can,,COKE CLASSIC 6PK 6/12 FO,Coke Classic 6-Pk Can,Coke Classic 6-Pk Can,0,0,1,FALSE,FirstIRIMtch,29:46.5
1249,4900000548,Classic Coke Bottle,,COKE 8PK 8/12 FO,Classic Coke Bottle,Classic Coke Bottle,0,0,1,FALSE,FirstIRIMtch,29:46.5
1258,4900001834,Coca Cola Btls,,COKE CLASSIC 6PK 6/8 FO,Coca Cola Btls,Coca Cola Btls,0,0,1,FALSE,FirstIRIMtch,29:46.5
1261,4900005235,Coca Cola,,COKE CLASSIC 8PK 8/7.5 FO,Coca Cola,Coca Cola,0,0,1,FALSE,FirstIRIMtch,29:46.5
1262,4900006148,Coca-Cola Classic Sixer - 6 pk 12 OZ CAN,,COCA COLA SODA COLA CAN IN FRIDGE PCK BX 6 CT 72 OZ ,Coca-Cola Classic Sixer - 6 pk 12 OZ CAN,Coca-Cola Classic Sixer - 6 pk 12 OZ CAN,0,0,1,FALSE,FirstIRIMtch,29:46.5
1268,4900006523,Coca-Cola Life 2 LTR BTL,,COCA COLA LIFE SODA COLA PLASTIC BOTTLE 1 CT 67.6 OZ ,Coca-Cola Life 2 LTR BTL,Coca-Cola Life 2 LTR BTL,0,0,1,FALSE,FirstIRIMtch,29:46.5
1272,4900004660,Coke Zero,,COKE ZERO 20PK 20/12 FO,Coke Zero,Coke Zero,0,0,1,FALSE,FirstIRIMtch,29:46.5
1273,4900004284,Coca-Cola Zero - 24 pk 12 OZ CAN,,COKE ZERO 24PK 24/12 FO,Coca-Cola Zero - 24 pk 12 OZ CAN,Coca-Cola Zero - 24 pk 12 OZ CAN,0,0,1,FALSE,FirstIRIMtch,29:46.5
1282,4900005238,Coca Cola Zero,,COKE ZERO 8PK 8/7.5 FO,Coca Cola Zero,Coca Cola Zero,0,0,1,FALSE,FirstIRIMtch,29:46.5
1286,89899900078,Coco Cafe Mocha,,COCO CAFE COCONUT WATER ESPRSS MOCHA REGULAR 1 CT 11.1 OZ ,Coco Cafe Mocha,Coco Cafe Mocha,0,0,1,FALSE,ElvnDgtIRIMtch,29:46.5
1294,4900001178,Coke Caffeine Free Diet - 24 pk 12 OZ CAN,,DIET COKE CAFF FREE 24PK 24/12 FO,Coke Caffeine Free Diet - 24 pk 12 OZ CAN,Coke Caffeine Free Diet - 24 pk 12 OZ CAN,0,0,1,FALSE,FirstIRIMtch,29:46.5
1295,4900002542,Coke Cf Dt 6Pk Cntr,,DIET COKE CAFF FREE 6PK 6/16.9 FO,Coke Cf Dt 6Pk Cntr,Coke Cf Dt 6Pk Cntr,0,0,1,FALSE,FirstIRIMtch,29:46.5
1296,4900000613,Coke Caff Free Diet,,DIET COKE CAFF FREE 8PK 8/12 FO,Coke Caff Free Diet,Coke Caff Free Diet,0,0,1,FALSE,FirstIRIMtch,29:46.5
1299,4900000935,Coke Caffeine Free Diet 2 LTR BTL,,CAFFEINE FREE DIET COKE SODA COLA NR PLASTIC BOTTLE 1 CT 67.6 OZ ,Coke Caffeine Free Diet 2 LTR BTL,Coke Caffeine Free Diet 2 LTR BTL,0,0,1,FALSE,FirstIRIMtch,29:46.5
1302,4900002981,Coke Diet - 12 pk 12 OZ CAN,,Coke Diet - 12 pk 12 OZ CAN,Coke Diet - 12 pk 12 OZ CAN,Coke Diet - 12 pk 12 OZ CAN,1,1,0,FALSE,AdminMtch421,29:46.5
1305,0,Coke Diet - 6 pk 12 OZ CAN,,Coke Diet - 6 pk 12 OZ CAN,Coke Diet - 6 pk 12 OZ CAN,Coke Diet - 6 pk 12 OZ CAN,1,1,0,FALSE,AdminMtch421,29:46.5
1306,4900000658,Coke Diet - 6 pk 12 OZ CAN,,DIET COKE 6PK 6/12 FO,Coke Diet - 6 pk 12 OZ CAN,Coke Diet - 6 pk 12 OZ CAN,0,0,1,FALSE,FirstIRIMtch,29:46.5
255,61300871781,Ariz Dt Green Ice T,,ARIZONA DIET GREEN TEA 128 FO,Ariz Dt Green Ice T,Ariz Dt Green Ice T,0,0,1,FALSE,FirstIRIMtch,29:46.5
259,61300871265,AriZona Green Tea with Ginseng Diet 20 OZ BTL,,ARIZONA GREEN TEA W/GINSEN#1 ICED TEA W/GINSENG NON RETURNABLE GB 1 CT 20 OZ ,AriZona Green Tea with Ginseng Diet 20 OZ BTL,AriZona Green Tea with Ginseng Diet 20 OZ BTL,0,0,1,FALSE,ElvnDgtIRIMtch,29:46.5
267,61300871514,AriZona Iced Tea with Lemon Diet 20 OZ BTL,,ARIZONA ICED TEA WITH LEMON PREPARED ICED TEA NON RETURNABLE GB 1 CT 20 OZ ,AriZona Iced Tea with Lemon Diet 20 OZ BTL,AriZona Iced Tea with Lemon Diet 20 OZ BTL,0,0,1,FALSE,ElvnDgtIRIMtch,29:46.5
271,61300873773,AriZona Lemon Iced Tea Liquid Water Enhancer 1.9 OZ BTL,,ARIZONA LMN TEA WTR ENHNC 1.9 FO,AriZona Lemon Iced Tea Liquid Water Enhancer 1.9 OZ BTL,AriZona Lemon Iced Tea Liquid Water Enhancer 1.9 OZ BTL,0,0,1,FALSE,FirstIRIMtch,29:46.5
