UPCMasterId,UPC,GTINNumber,UPCName,GTINName,SAPHierId,DefaultHierId,BU,PepsiBrand,SubBU,BrandSource,IsPepsiProduct,IsPepsiProductOld,IRIUPC,IRI_UPCName,IRI_Category,IRI_SubCategory,OLD_IRI_Category,OLD_IRI_SubCategory,ASIN,ASIN_Name,PlanningBrandName,PlanningBrandSAPId,BrandCategory,SAPSegmentName,ParentCompany,ParentCompanyName,ParentCompanyOld,Proc_UPCName,Proc_UPCName1,Proc_UPCName2,IsUPCFuzzy,IsUPCFuzzyOld,IsUPCFuzzyNew,ECom_Category,LineExtension,TradeMark,Manufacturer,IsUPCNew,Source,IsSaturatedFatCompliant,IsSodiumCompliant,KCal,SaturatedFatInGrams,SodiumInMg,CustomCategory,CustomProductGroup,InnovationClass,InnovationSubClass,GTINMasterId,IRICategoryId,CustomUSFLNASaltySnacksSize,CustomUSCount,CustomUSSizePerUnitOz,IsMdmFuzzy,IsSapFuzzy,CLASS_NM,SIZE_DSC,WMT_ItemID,COPA_PLNG_BRND_VAL,COPA_PLNG_BRND_NM,LastUpdatedUserId,Brd_Source,MDM_GTINNumber,MDM_GTINName,Created,NAN_Category,FiananceSubBU,FinanceBrand,FinanceSubBrand,ExcludeFlag,BrandMasterId,Hrzn_Pkg_Grp_Desc,Config_Qty,Harmonized_SubCategory,Level2_Harmonized_SubCategory,Level1_Harmonized_SubCategory
2395,1600044338,NULL,Gm Mg Cheerios Pb,NULL,NULL,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,0,16000443381,GENERAL MILLS MULTI GRAIN CHEERIOS MULTI GRAIN RING PEANUT BUTTER 1 CT 11.3 OZ ,COLD CEREAL,RTE CEREAL,RTE CEREAL,RTE CEREAL,NULL,NULL,NULL,NULL,NULL,NULL,GENERAL MILLS INC,General Mills,GENERAL MILLS INC,GENERAL MILLS MULTI GRAIN CHEERIOS MULTI GRAIN RING PEANUT BUTTER 1 CT 11.3 OZ ,Gm Mg Cheerios Pb,Gm Mg Cheerios Pb,0,0,1,Other,GENERAL MILLS MULTIGRAIN CHEERIOS,GENERAL MILLS CHEERIOS (ALL),GENERAL MILLS,0,ShiptShare,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12716,N/A,1 CT,11.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FirstIRIMtch,<UnAssigned>,NULL,NULL,29:46.5,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,-1,NULL,NULL,RTE CEREAL,Quaker Core,QUAKER FOODS
2398,1600044279,NULL,Chex Cereal Apple Cinnamon Gluten Free 12.4 OZ BOX,NULL,NULL,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,0,16000442791,GENERAL MILLS CHEX WHOLE GRAIN RICE SHREDDED SQUARES APPLE CINNAMON VALUE NOT AVAILABLE 1 CT 13.75 OZ - 0016000442791,RTE CEREAL,RTE CEREAL,RTE CEREAL,RTE CEREAL,NULL,NULL,NULL,NULL,NULL,NULL,GENERAL MILLS INC,General Mills,GENERAL MILLS INC,GENERAL MILLS CHEX WHOLE GRAIN RICE SHREDDED SQUARES APPLE CINNAMON VALUE NOT AVAILABLE 1 CT 13.75 OZ - 0016000442791,Chex Cereal Apple Cinnamon Gluten Free 12.4 OZ BOX,Chex Cereal Apple Cinnamon Gluten Free 12.4 OZ BOX,0,0,1,Other,NULL,NULL,GENERAL MILLS,0,ShiptShare,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12709,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FirstIRIMtch,<UnAssigned>,NULL,NULL,29:46.5,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,-1,NULL,NULL,RTE CEREAL,Quaker Core,QUAKER FOODS
2399,1600048791,NULL,Chex Cereal Apple Cinnamon Gluten Free 12.4 OZ BOX,NULL,NULL,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,0,16000487911,GENERAL MILLS CHEX RICE SHREDDED SQUARES APPLE CINNAMON 1 CT 12.4 OZ ,COLD CEREAL,RTE CEREAL,RTE CEREAL,RTE CEREAL,NULL,NULL,NULL,NULL,NULL,NULL,GENERAL MILLS INC,General Mills,GENERAL MILLS INC,GENERAL MILLS CHEX RICE SHREDDED SQUARES APPLE CINNAMON 1 CT 12.4 OZ ,Chex Cereal Apple Cinnamon Gluten Free 12.4 OZ BOX,Chex Cereal Apple Cinnamon Gluten Free 12.4 OZ BOX,0,0,1,Other,GENERAL MILLS CHEX COMBO (C+R+W),GENERAL MILLS CHEX (ALL),GENERAL MILLS,0,ShiptShare,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,166309,N/A,1 CT,12.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FirstIRIMtch,<UnAssigned>,NULL,NULL,29:46.5,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,-1,NULL,NULL,RTE CEREAL,Quaker Core,QUAKER FOODS
2400,1600027473,NULL,Chex Cereal Chocolate Gluten Free 12.8 OZ BOX,NULL,NULL,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,0,16000274731,GENERAL MILLS CHOCOLATE CHEX RICE SHREDDED SQUARES CHOCOLATE 1 CT 14.25 OZ ,COLD CEREAL,RTE CEREAL,RTE CEREAL,RTE CEREAL,NULL,NULL,NULL,NULL,NULL,NULL,GENERAL MILLS INC,General Mills,GENERAL MILLS INC,GENERAL MILLS CHOCOLATE CHEX RICE SHREDDED SQUARES CHOCOLATE 1 CT 14.25 OZ ,Chex Cereal Chocolate Gluten Free 12.8 OZ BOX,Chex Cereal Chocolate Gluten Free 12.8 OZ BOX,0,0,1,Other,GENERAL MILLS CHOCOLATE CHEX,GENERAL MILLS CHEX (ALL),GENERAL MILLS,0,ShiptShare,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,166063,N/A,1 CT,14.25,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FirstIRIMtch,<UnAssigned>,NULL,NULL,29:46.5,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,-1,NULL,NULL,RTE CEREAL,Quaker Core,QUAKER FOODS
2403,1600048789,NULL,Gm Chex Cinnamon,NULL,NULL,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,0,1600048789,GM CINNAMON CHEX 12.1 OZ,COLD CEREAL,RTE CEREAL,RTE CEREAL,RTE CEREAL,NULL,NULL,NULL,NULL,NULL,NULL,GENERAL MILLS INC,General Mills,GENERAL MILLS INC,GM CINNAMON CHEX 12.1 OZ,Gm Chex Cinnamon,Gm Chex Cinnamon,0,0,1,Other,NULL,NULL,GENERAL MI,0,PeapodShare,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,739611,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FirstIRIMtch,<UnAssigned>,NULL,NULL,29:46.5,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,-1,NULL,NULL,RTE CEREAL,Quaker Core,QUAKER FOODS
2406,1600027531,NULL,Chex Cereal Honey Nut Gluten Free 12.5 OZ BOX,NULL,NULL,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,0,1600027531,GM HONEY NUT CHEX 12.5 OZ,COLD CEREAL,RTE CEREAL,RTE CEREAL,RTE CEREAL,NULL,NULL,NULL,NULL,NULL,NULL,GENERAL MILLS INC,General Mills,GENERAL MILLS INC,GM HONEY NUT CHEX 12.5 OZ,Chex Cereal Honey Nut Gluten Free 12.5 OZ BOX,Chex Cereal Honey Nut Gluten Free 12.5 OZ BOX,0,0,1,Other,NULL,NULL,GENERAL MI,0,ShiptShare,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,736231,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FirstIRIMtch,<UnAssigned>,NULL,NULL,29:46.5,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,-1,NULL,NULL,RTE CEREAL,Quaker Core,QUAKER FOODS
1562,1630015361,NULL,Disney Donald Duck Orange Juice Original No Pulp 14 OZ BTL,NULL,NULL,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,0,16300153611,CITRUS WORLD DONALD DUCK ORANGE JUICE 1 CT 14 OZ ,BOTTLED JUICES - SS,SHELF STABLE J&D,TOTAL JUICE & DRINKS,SHELF STABLE J&D,NULL,NULL,NULL,NULL,NULL,NULL,CITRUS WORLD INC,NULL,CITRUS WORLD INC,CITRUS WORLD DONALD DUCK ORANGE JUICE 1 CT 14 OZ ,Disney Donald Duck Orange Juice Original No Pulp 14 OZ BTL,Disney Donald Duck Orange Juice Original No Pulp 14 OZ BTL,0,0,1,Other,CITRUS WORLD DONALD DUCK,DONALD DUCK,CITRUS WORLD INC,0,PeapodShare,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13452,N/A,1 CT,14,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FirstIRIMtch,<UnAssigned>,NULL,NULL,29:46.5,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,-1,NULL,NULL,TOTAL JUICE & DRINKS,Beverages RTD,PAB LRB
1565,4850020887,48500208878,Dole 100% Orange Juice with Calcium No Pulp 59 OZ BTL,Dloe 100% Orange Juice Calcium/No Pulp 59 Fluid Ounce Carton,NULL,NULL,Beverages,Dole,Tropicana,Corporate,1,1,48500208871,DOLE ORANGE JUICE CALCIUM WITH NO PULP PASTEURIZED CARTON 1 CT 59 OZ ,JUICES/DRINKS - RFG,OJ/OJ SPECIALTY BLENDS,TOTAL JUICE & DRINKS,OJ/OJ SPECIALTY BLENDS,NULL,NULL,Dole,NULL,NULL,NULL,PEPSICO INC,Pepsico Inc,PEPSICO INC,DOLE ORANGE JUICE CALCIUM WITH NO PULP PASTEURIZED CARTON 1 CT 59 OZ ,Dole 100% Juice Orange Juice Calcium/No Pulp 59 Fluid Ounce Paper Carton,Dole 100% Juice Orange Juice Calcium/No Pulp 59 Fluid Ounce Paper Carton,0,0,1,Other,DOLE,DOLE,QTG,0,PeapodShare,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20656,57333,N/A,1 CT,59,0,0,NULL,NULL,NULL,T008,Dole FC OJ/SBC,FirstIRIMtch,Corporate,48500208878,Dole 100% Juice Orange Juice Calcium/No Pulp 59 Fluid Ounce Paper Carton,29:46.5,NULL,NAN,Tropicana,Ambient,0,58,Carton 59oz 8L,8,TOTAL JUICE & DRINKS,Beverages RTD,PAB LRB
1570,4850002114,48500021149,Dole Pineapple Orange,Dole 100% Juice Pineapple Orange 59 Fluid Ounce Plastic Botttle ,NULL,NULL,Beverages,Dole,Tropicana,Corporate,1,1,48500021141,DOLE PINEAPPLE ORANGE JUICE VITAMIN C ENRICHED FROM CONCNTRT PSTRZD PLASTIC BOTTLE 1 CT 59 OZ ,JUICES/DRINKS - RFG,AO 100% JUICE (EX OJ),TOTAL JUICE & DRINKS,AO 100% JUICE (EX OJ),NULL,NULL,Dole,NULL,NULL,NULL,PEPSICO INC,Pepsico Inc,PEPSICO INC,DOLE PINEAPPLE ORANGE JUICE VITAMIN C ENRICHED FROM CONCNTRT PSTRZD PLASTIC BOTTLE 1 CT 59 OZ ,Dole 100% Juice Pineapple Orange 59 Fluid Ounce Plastic Botttle ,Dole 100% Juice Pineapple Orange 59 Fluid Ounce Plastic Botttle ,0,0,1,Other,DOLE BLENDS,DOLE BLENDS,QTG,0,ShiptShare,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20537,57214,N/A,1 CT,59,0,0,100% FRUIT JUICE BLENDS 20% JUICE,59 FZ,22210624,T010,Dole Blends,FirstIRIMtch,Corporate,48500021149,Dole 100% Juice Pineapple Orange 59 Fluid Ounce Plastic Botttle ,29:46.5,NULL,NAN,Tropicana,Ambient,0,58,59oz 6L,6,TOTAL JUICE & DRINKS,Beverages RTD,PAB LRB
2408,1600048795,NULL,Chex Cereal Rice 18 OZ BOX,NULL,NULL,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,0,1600048795,GM RICE CHEX 18 OZ,COLD CEREAL,RTE CEREAL,RTE CEREAL,RTE CEREAL,NULL,NULL,NULL,NULL,NULL,NULL,GENERAL MILLS INC,General Mills,GENERAL MILLS INC,GM RICE CHEX 18 OZ,Chex Cereal Rice 18 OZ BOX,Chex Cereal Rice 18 OZ BOX,0,0,1,Other,NULL,NULL,GENERAL MI,0,PeapodShare,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,736126,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FirstIRIMtch,<UnAssigned>,NULL,NULL,29:46.5,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,-1,NULL,NULL,RTE CEREAL,Quaker Core,QUAKER FOODS
2409,1600027559,NULL,Chex Cereal Rice Gluten Free 12 OZ BOX,NULL,NULL,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,0,16000275591,GENERAL MILLS RICE CHEX RICE SHREDDED SQUARES OVEN TOASTED VALUE NOT AVAILABLE 1 CT 12.8 OZ - 0016000275591,RTE CEREAL,RTE CEREAL,RTE CEREAL,RTE CEREAL,NULL,NULL,NULL,NULL,NULL,NULL,GENERAL MILLS INC,General Mills,GENERAL MILLS INC,GENERAL MILLS RICE CHEX RICE SHREDDED SQUARES OVEN TOASTED VALUE NOT AVAILABLE 1 CT 12.8 OZ - 0016000275591,Chex Cereal Rice Gluten Free 12 OZ BOX,Chex Cereal Rice Gluten Free 12 OZ BOX,0,0,1,Other,NULL,NULL,GENERAL MILLS,0,ShiptShare,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12042,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FirstIRIMtch,<UnAssigned>,NULL,NULL,29:46.5,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,-1,NULL,NULL,RTE CEREAL,Quaker Core,QUAKER FOODS
1566,4850002112,48500021125,Dole Orng Peach Mango,Dole 100% Juice Orange Peach Mango 59 Fluid Ounce Plastic Bottle,NULL,NULL,Beverages,Dole,Tropicana,Corporate,1,1,48500021121,DOLE ORANGE PEACH MANGO JUICE VITAMIN C ENRICHED FROM CONCNTRT PSTRZD PLASTIC BOTTLE 1 CT 59 OZ ,JUICES/DRINKS - RFG,AO 100% JUICE (EX OJ),TOTAL JUICE & DRINKS,AO 100% JUICE (EX OJ),NULL,NULL,Dole,NULL,NULL,NULL,PEPSICO INC,Pepsico Inc,PEPSICO INC,DOLE ORANGE PEACH MANGO JUICE VITAMIN C ENRICHED FROM CONCNTRT PSTRZD PLASTIC BOTTLE 1 CT 59 OZ ,Dole 100% Juice Orange Peach Mango 59 Fluid Ounce Plastic Bottle,Dole 100% Juice Orange Peach Mango 59 Fluid Ounce Plastic Bottle,0,0,1,Other,DOLE BLENDS,DOLE BLENDS,QTG,0,ShiptShare,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20535,57212,N/A,1 CT,59,0,0,100% FRUIT JUICE BLENDS 20% JUICE,59 FZ,22210622,T010,Dole Blends,FirstIRIMtch,Corporate,48500021125,Dole 100% Juice Orange Peach Mango 59 Fluid Ounce Plastic Bottle,29:46.5,NULL,NAN,Tropicana,Ambient,0,58,59oz 6L,6,OJ AND OJ SPECIALTY BLENDS,OJ AND OJ SPECIALTY BLENDS,OJ AND OJ SPECIALTY BLENDS
1567,4850005012,48500050125,Dole 100% Orange Peach Mango Juice Blend 59 OZ BTL,DOLE 100% JCE ORANGE PEACH MANGO   64Z,NULL,NULL,Beverages,Dole,Tropicana,Corporate,1,1,48500050121,DOLE ORANGE PEACH MANGO JUICE VITAMIN C ENRICHED FROM CONCNTRT PSTRZD CARTON 1 CT 64 OZ ,JUICES/DRINKS - RFG,AO 100% JUICE (EX OJ),TOTAL JUICE & DRINKS,AO 100% JUICE (EX OJ),NULL,NULL,Dole,NULL,NULL,NULL,PEPSICO INC,Pepsico Inc,PEPSICO INC,DOLE ORANGE PEACH MANGO JUICE VITAMIN C ENRICHED FROM CONCNTRT PSTRZD CARTON 1 CT 64 OZ ,DLE 100% JC ORPCMG   64Z,DOLE 100% JCE ORANGE PEACH MANGO   64Z,0,0,1,Other,DOLE BLENDS,DOLE BLENDS,QTG,0,ShiptShare,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20589,57292,N/A,1 CT,64,0,0,NULL,NULL,NULL,T010,Dole Blends,FirstIRIMtch,Corporate,48500050125,DLE 100% JC ORPCMG   64Z,29:46.5,NULL,NAN,Tropicana,Ambient,0,58,DL CHD 59 OZ CT,8,TOTAL JUICE & DRINKS,Beverages RTD,PAB LRB
1569,4850002115,48500021156,Dole Pine Orng Banana,Dole 100% Juice Pineapple Orange Banana 59 Fluid Ounce Plastic Botttle,NULL,NULL,Beverages,Dole,Tropicana,Corporate,1,1,48500021151,DOLE PNAPL ORANGE BANANA JUICE VITAMIN C ENRICHED FROM CONCNTRT PSTRZD PLASTIC BOTTLE 1 CT 59 OZ ,JUICES/DRINKS - RFG,AO 100% JUICE (EX OJ),TOTAL JUICE & DRINKS,AO 100% JUICE (EX OJ),NULL,NULL,Dole,NULL,NULL,NULL,PEPSICO INC,Pepsico Inc,PEPSICO INC,DOLE PNAPL ORANGE BANANA JUICE VITAMIN C ENRICHED FROM CONCNTRT PSTRZD PLASTIC BOTTLE 1 CT 59 OZ ,Dole 100% Juice Pineapple Orange Banana 59 Fluid Ounce Plastic Botttle,Dole 100% Juice Pineapple Orange Banana 59 Fluid Ounce Plastic Botttle,0,0,1,Other,DOLE BLENDS,DOLE BLENDS,QTG,0,ShiptShare,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20538,57215,N/A,1 CT,59,0,0,100% FRUIT JUICE BLENDS 20% JUICE,59 FZ,22210625,T010,Dole Blends,FirstIRIMtch,Corporate,48500021156,Dole 100% Juice Pineapple Orange Banana 59 Fluid Ounce Plastic Botttle,29:46.5,NULL,NAN,Tropicana,Ambient,0,58,59oz 6L,6,OJ AND OJ SPECIALTY BLENDS,OJ AND OJ SPECIALTY BLENDS,OJ AND OJ SPECIALTY BLENDS
371,83522800601,NULL,Bom Nutty-Cranb Gfgrn,NULL,NULL,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,0,83522800601,BOM NTTY CRAN MAPLE GRNLA 11 OZ,RTE CEREAL,RTE CEREAL,RTE CEREAL,RTE CEREAL,NULL,NULL,NULL,NULL,NULL,NULL,GARDEN OF LIGHT INC,Bakery On Main Natural Bakers,BAKERY ON MAIN,BOM NTTY CRAN MAPLE GRNLA 11 OZ,Bom Nutty-Cranb Gfgrn,Bom Nutty-Cranb Gfgrn,0,0,1,Other,NULL,NULL,AEGEAN INT,0,PeapodShare,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,754493,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FirstIRIMtch,<UnAssigned>,NULL,NULL,29:46.5,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,-1,NULL,NULL,RTE CEREAL,Quaker Core,QUAKER FOODS
1564,89361500207,NULL,Doctor in the Kitchen Seedsters Seed Snack Sweet Onion & Garlic Organic 3.5 OZ PKG,NULL,NULL,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,0,8.94E+11,DOCTOR IN THE KITCHEN SEEDSTERS SWEET ONION & GARLIC ASSORTED SEED NO SHELL RAW 3.5 OZ ,SNACK NUTS/SEEDS/CORN NUTS,SNACK NUTS/SEEDS/CORN NUTS,PEPSICO REVIEWS CATEGORIES US,SNACK NUTS/SEEDS/CORN NUTS,NULL,NULL,NULL,NULL,NULL,NULL,"DR. IN THE KITCHEN, LLC",NULL,"DR. IN THE KITCHEN, LLC",DOCTOR IN THE KITCHEN SEEDSTERS SWEET ONION & GARLIC ASSORTED SEED NO SHELL RAW 3.5 OZ ,Doctor in the Kitchen Seedsters Seed Snack Sweet Onion & Garlic Organic 3.5 OZ PKG,Doctor in the Kitchen Seedsters Seed Snack Sweet Onion & Garlic Organic 3.5 OZ PKG,0,0,1,Other,DOCTOR IN THE KITCHEN SEEDSTERS,DOCTOR IN THE KITCHEN,"DR. IN THE KITCHEN, LLC",0,PeapodShare,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,294443,N/A,1 CT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,ElvnDgtIRIMtch,<UnAssigned>,NULL,NULL,29:46.5,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,-1,NULL,NULL,SNACK NUTS/SEEDS/CORN NUTS,Savory Snacks,TOTAL MACROSNACKS
366,85231100400,NULL,Bai Malawi Mango,NULL,NULL,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,0,8.52E+11,BAI5 LOW CALORIE MALAWI MANGO DRINK 1 CT 18 OZ ,BOTTLED JUICES - SS,SHELF STABLE J&D,TOTAL JUICE & DRINKS,SHELF STABLE J&D,NULL,NULL,NULL,NULL,NULL,NULL,DR PEPPER/SNAPPLE GROUP,Keurig Dr Pepper,BAI BRANDS,BAI5 LOW CALORIE MALAWI MANGO DRINK 1 CT 18 OZ ,Bai Malawi Mango,Bai Malawi Mango,0,0,1,Other,BAI,BAI,DPSG,0,PeapodShare,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,135614,N/A,1 CT,18,NULL,NULL,NULL,NULL,NULL,NULL,NULL,ElvnDgtIRIMtch,<UnAssigned>,NULL,NULL,29:46.5,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,-1,18OZ PL 1/12 (LOOSE),1,TOTAL JUICE & DRINKS,Beverages RTD,PAB LRB
370,83522800600,NULL,Bom Aple-Rsn-Wal Gfgr,NULL,NULL,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,0,83522800600,BOM APPL RAISN WLNT GRNLA 11 OZ,RTE CEREAL,RTE CEREAL,RTE CEREAL,RTE CEREAL,NULL,NULL,NULL,NULL,NULL,NULL,GARDEN OF LIGHT INC,Bakery On Main Natural Bakers,BAKERY ON MAIN,BOM APPL RAISN WLNT GRNLA 11 OZ,Bom Aple-Rsn-Wal Gfgr,Bom Aple-Rsn-Wal Gfgr,0,0,1,Other,NULL,NULL,AEGEAN INT,0,PeapodShare,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,763252,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FirstIRIMtch,<UnAssigned>,NULL,NULL,29:46.5,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,-1,NULL,NULL,RTE CEREAL,Quaker Core,QUAKER FOODS
1581,89434600102,NULL,Donkey Authentic Tortilla Chips Salted All Natural 14 OZ BAG,NULL,NULL,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,0,8.94E+11,DONKEY CHIPS TORTILLA CHIP ORIGINAL SALTED BAG 14 OZ - 0894346001021,SALTY SNACKS,TORTILLA CHIPS,SALTY SNACKS,TORTILLA CHIPS,NULL,NULL,NULL,NULL,NULL,NULL,BTG DISTRIBUTION LLC,NULL,BTG DISTRIBUTION LLC,DONKEY CHIPS TORTILLA CHIP ORIGINAL SALTED BAG 14 OZ - 0894346001021,Donkey Authentic Tortilla Chips Salted All Natural 14 OZ BAG,Donkey Authentic Tortilla Chips Salted All Natural 14 OZ BAG,0,0,1,Other,NULL,NULL,BTG DISTRIBUTION LLC,0,PeapodShare,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,144473,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,ElvnDgtIRIMtch,<UnAssigned>,NULL,NULL,29:46.5,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,-1,NULL,NULL,SALTY SNACKS,Savory Snacks,TOTAL MACROSNACKS
1582,2840007190,28400071901,Doritos Baked! Tortilla Chips Nacho Cheese 8 OZ BAG,11.50OZ DORITOS NACHO,NULL,NULL,FLNA,Baked,FLNA,Corporate,1,1,28400071901,BAKED DORITOS TORTILLA CHIP NACHO CHEESE BAG 11.5 OZ ,SALTY SNACKS,TORTILLA CHIPS,SALTY SNACKS,TORTILLA CHIPS,NULL,NULL,Baked,NULL,NULL,NULL,PEPSICO INC,Pepsico Inc,PEPSICO INC,BAKED DORITOS TORTILLA CHIP NACHO CHEESE BAG 11.5 OZ ,Doritos Baked Nacho Cheese Tortilla Chips 8 Ounce Bag ,Doritos Baked Nacho Cheese Tortilla Chips 8 Ounce Bag,0,0,1,Other,BAKED DORITOS,BAKED,FRITO LAY,0,ShiptShare,1,0,409.73,2.12,816.73,NULL,NULL,NULL,NULL,17670,24744,XX-LARGE,1 CT,11.5,0,0,NULL,NULL,10900018,NULL,DORITOS,FirstIRIMtch,Corporate,28400183932,Doritos Baked Nacho Cheese Tortilla Chips 8 Ounce Bag ,29:46.5,NULL,FLNA,Premium BFY & Discovery,Baked,0,172,XXL,10,SALTY SNACKS,Savory Snacks,TOTAL MACROSNACKS
3590,3800001912,NULL,Kel Product 19,NULL,NULL,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,0,38000019121,KELLOGGS PRODUCT 19 OAT CORN RICE WHEAT FLAKE TOASTED 1 CT 12 OZ ,COLD CEREAL,RTE CEREAL,RTE CEREAL,RTE CEREAL,NULL,NULL,NULL,NULL,NULL,NULL,KELLOGG CO,Kellogg Company,KELLOGG CO,KELLOGGS PRODUCT 19 OAT CORN RICE WHEAT FLAKE TOASTED 1 CT 12 OZ ,Kel Product 19,Kel Product 19,0,0,1,Other,KELLOGGS PRODUCT 19,KELLOGGS PRODUCT 19,KELLOGG CO,0,PeapodShare,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,189264,N/A,1 CT,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FirstIRIMtch,<UnAssigned>,NULL,NULL,29:46.5,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,-1,NULL,NULL,RTE CEREAL,Quaker Core,QUAKER FOODS
