2326,"5200020872","00052000208726","Gatorade G2 Orange 8Pk (8/20 Fo)","Gatorade Thirst Quencher Low Calorie Orange (8 - 20 Fl Oz) 160 Fluid Ounce 8 Pack Plastic Bottles","","","Beverages","Gatorade","Gatorade","Corporate",True,True
1345,"3000002913","00030000029138","Cracker Jack Orig Pbo","Cracker Jack The Original Caramel Coated Popcorn & Peanuts 1oz 3PK Box","","","FLNA","Cracker Jack","FLNA","Corporate",True,True
1350,"7800001345","0007800001345","CRUSH GRAPE 12PK 12/12 FO","CRSH GRP 12OZCN12PK3X4(2)","","","Beverages","Crush","PBC","Allied",True,True
1362,"7800001389","0007800001389","CRUSH DIET ORANGE 12PK 12/12 FO","DTCRSHORN 12OZCN12FM2X6(2)","","","Beverages","Crush","PBC","Allied",True,True
1359,"4171019288","0004171019288","Crush Orange Soda Caffeine Free Diet 2 LTR BTL","2L PL DT CRSH ORG 1/8S DEP OLD","","","Beverages","Crush","PBC","Allied",True,True
2329,"5200013455","00052000134551","Gator 02 Rsplmn 8Pk","Gatorade G2 Raspberry Lemonade (8 - 20 Fluid Ounce) 160 Fluid Ounce 8 Pack Plastic Bottle","","","Beverages","Gatorade","Gatorade","Corporate",True,True
2328,"5200032217","00052000322170","Gator G2 Orange","Gatorade G2 Orange Thirst Quencher 32 Fluid Ounce Plastic Bottle","","","Beverages","Gatorade","Gatorade","Corporate",True,True
1355,"7800001325","0007800001325","CRUSH ORANGE 6PK 6/16.9 FO","CRSH ORNG 16.9OZPL6PK(4)","","","Beverages","Crush","PBC","Allied",True,True
1356,"4171011288","0004171011288","Crush Orange Soda Caffeine Free 2 LTR BTL","2L PL CRSH ORG FSV OLD","","","Beverages","Crush","PBC","Allied",True,True
1360,"7800001397","0007800001397","CRUSH DIET ORANGE 2 LT","DTCRSHORN 2LTRPLSNGL (8)","","","Beverages","Crush","PBC","Allied",True,True
1351,"7800001356","0007800001356","CRUSH GRAPE 2 LT","CRSH GRP 2LTRPLSNGL (8)","","","Beverages","Crush","PBC","Allied",True,True
2332,"5200010109","00052000101096","Gatorade Rcvr Choc Shake (11.16 Fo)","Gatorade Recover Chocolate Protein Shake 11.16Oz Plastic Bottle","","","Beverages","Gatorade","Gatorade","Corporate",True,True
2334,"5200010388","00052000103885","Gatorade G Series Peanut Butter Chocolate Recover Protein Shake 11.1 Oz Btl","Gatorade Recover Protein Shake Peanut Butter Chocolate 11.16 Fluid Ounce Plastic Bottle","","","Beverages","Gatorade","Gatorade","Corporate",True,True
2333,"5200010389","00052000103892","Gatorade Rcvr Cky Crm Shk (11.16 Fo)","Gatorade Recover Cookie Cream Protein Shake 11.16Oz Plastic Bottle","","","Beverages","Gatorade","Gatorade","Corporate",True,True
1361,"4171019350","0004171019350","Crush Orange Soda Diet Caffeine Free - 12 pk 12 OZ CAN","Crush Orange Soda Diet Caffeine Free - 12 pk 12 OZ CAN","","","Beverages","Crush","PBC","Allied",True,True
